filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mel_spec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,label
silence.wav_46.wav,777.0616223187263,0.007308394820601852,1061.9059244791667,0.6888137459754944,80.94261932373047,16.464521408081055,-221.5738067626953,112.00717163085938,34.73695373535156,22.198997497558594,19.79227638244629,24.765634536743164,17.68291473388672,19.10501480102539,10.941939353942871,10.206445693969727,Far_miss
silence.wav_47.wav,786.9218151545504,0.007552535445601852,1088.922119140625,0.6953321099281311,81.14091491699219,15.295929908752441,-222.8153533935547,111.03841400146484,34.54824447631836,22.44324493408203,19.899404525756836,24.620468139648438,17.470651626586914,18.838502883911133,10.996051788330078,10.458172798156738,Far_miss
silence.wav_48.wav,787.670901734926,0.008054380063657407,1119.4773356119792,0.6981214284896851,80.15984344482422,13.211190223693848,-218.82850646972656,112.47676086425781,31.84914779663086,22.3668212890625,18.982345581054688,24.27191925048828,16.54402732849121,18.909955978393555,10.367146492004395,10.801885604858398,Far_miss
silence.wav_49.wav,783.2336225391614,0.008488407841435185,1067.3390706380208,0.6932259798049927,80.25946044921875,12.704973220825195,-218.46043395996094,114.14606475830078,33.31514358520508,20.44666862487793,19.044450759887695,24.37773323059082,15.543326377868652,18.725521087646484,10.368671417236328,11.037141799926758,Far_miss
silence.wav_5.wav,779.5832068899346,0.00979049117476852,1279.7800699869792,0.6736998558044434,81.5545425415039,11.091072082519531,-214.95436096191406,132.57688903808594,19.64798355102539,16.410057067871094,22.032846450805664,23.027267456054688,15.986588478088379,18.035085678100586,10.220047950744629,10.215452194213867,Far_miss
silence.wav_50.wav,760.1985748443059,0.007783112702546296,1027.8116861979167,0.6858964562416077,81.57176208496094,12.615012168884277,-222.63693237304688,115.75424194335938,32.26371765136719,19.653478622436523,19.211286544799805,24.37563705444336,15.547532081604004,18.71152114868164,10.28750228881836,11.292535781860352,Far_miss
silence.wav_51.wav,731.7957800594833,0.007857711226851851,984.1471354166666,0.6619091629981995,94.18533325195312,6.823166370391846,-266.1471862792969,118.45520782470703,29.932435989379883,18.928701400756836,19.69255256652832,23.483720779418945,16.32950210571289,17.58721351623535,11.08403205871582,10.89309310913086,Far_miss
silence.wav_52.wav,701.9094489353521,0.007817021122685185,939.1367594401041,0.6527838110923767,92.70388793945312,8.007682800292969,-259.839111328125,121.60714721679688,27.502084732055664,18.44391632080078,20.494991302490234,23.648681640625,15.781013488769531,17.519821166992188,10.487030982971191,10.655174255371094,Far_miss
silence.wav_53.wav,690.4984256643104,0.007437246817129629,929.8655192057291,0.6436460614204407,91.99473571777344,8.925662994384766,-256.30816650390625,123.8053207397461,27.16996192932129,18.12983512878418,21.836156845092773,24.24873924255371,15.58896255493164,17.277973175048828,10.12907600402832,10.578055381774902,Far_miss
silence.wav_54.wav,671.2118017738757,0.007068775318287037,928.7190755208334,0.6235314011573792,90.43325805664062,9.747393608093262,-249.8517608642578,125.98489379882812,23.56871223449707,17.897464752197266,22.841466903686523,25.252639770507812,15.824114799499512,17.361888885498047,10.527443885803223,10.38322925567627,Far_miss
silence.wav_55.wav,643.682180743924,0.006750036168981482,873.3408610026041,0.6009913086891174,89.4716796875,11.95008373260498,-246.00271606445312,126.43560028076172,21.581144332885742,18.025705337524414,23.690214157104492,25.90614128112793,16.608200073242188,18.236112594604492,11.363269805908203,10.53184700012207,Far_miss
silence.wav_56.wav,665.226372038106,0.00734230324074074,896.8678792317709,0.6124891042709351,90.78502655029297,9.875921249389648,-251.79510498046875,124.8350601196289,24.120107650756836,17.46641731262207,24.115293502807617,26.340471267700195,16.73969078063965,18.93309211730957,11.077126502990723,10.110865592956543,Far_miss
silence.wav_57.wav,684.0652648895016,0.00810863353587963,940.0339762369791,0.6105087995529175,90.55945587158203,8.712482452392578,-249.35443115234375,125.4200668334961,23.587167739868164,18.12485694885254,22.83224105834961,25.948152542114258,16.841337203979492,18.950666427612305,11.031550407409668,9.463533401489258,Far_miss
silence.wav_58.wav,674.9570451709945,0.00794361255787037,871.0479736328125,0.6233046650886536,92.38208770751953,7.8714985847473145,-256.8526916503906,122.0486831665039,25.62467384338379,19.526578903198242,22.750953674316406,26.32052993774414,17.710283279418945,19.81068229675293,11.723271369934082,9.291687965393066,Far_miss
silence.wav_59.wav,673.9658721844017,0.007242838541666667,798.9217122395834,0.6594660878181458,94.80243682861328,7.184418201446533,-266.8512878417969,118.17174530029297,30.419958114624023,19.93387794494629,21.660743713378906,25.98646354675293,18.064271926879883,19.961584091186523,11.77070426940918,9.24296760559082,Far_miss
silence.wav_6.wav,781.5835782268822,0.009785970052083334,1276.2908935546875,0.6606035828590393,81.42083740234375,10.908833503723145,-213.7867889404297,133.69430541992188,19.72491455078125,16.486684799194336,22.453506469726562,22.902523040771484,16.125686645507812,18.02770233154297,9.498340606689453,9.886916160583496,Far_miss
silence.wav_60.wav,731.9046834967071,0.007853190104166666,932.9559326171875,0.6720495820045471,93.34735107421875,5.3365044593811035,-261.8697204589844,117.58011627197266,33.073055267333984,21.06227684020996,19.70232391357422,26.25758934020996,16.967416763305664,19.782485961914062,10.422815322875977,9.291640281677246,Far_miss
silence.wav_61.wav,718.3158469133597,0.00762939453125,888.6433919270834,0.6745266318321228,93.5586929321289,5.062619686126709,-262.4112854003906,118.27820587158203,33.50819396972656,20.869747161865234,18.854467391967773,26.06171417236328,16.85951042175293,19.382047653198242,10.005638122558594,9.378277778625488,Far_miss
silence.wav_62.wav,731.3005307493484,0.007414641203703704,895.0734456380209,0.6895028948783875,84.16295623779297,10.475665092468262,-231.24024963378906,115.66422271728516,36.87946701049805,20.899499893188477,19.068824768066406,26.509300231933594,17.402664184570312,19.09368133544922,10.226866722106934,10.110136985778809,Far_miss
silence.wav_63.wav,771.6036746077193,0.007832845052083334,1015.5497233072916,0.7101303935050964,75.2393569946289,16.058073043823242,-198.62835693359375,115.56660461425781,36.45065689086914,19.51175880432129,17.811861038208008,26.223739624023438,17.14377212524414,18.366838455200195,9.350602149963379,9.859217643737793,Far_miss
silence.wav_64.wav,775.6527754094649,0.008192274305555556,1012.060546875,0.6935511231422424,78.34241485595703,13.055891990661621,-210.44175720214844,114.83213806152344,36.73635482788086,20.04212760925293,18.299659729003906,26.625703811645508,17.34514045715332,18.472055435180664,9.302559852600098,10.00057315826416,Far_miss
silence.wav_65.wav,776.0255805163314,0.008461281105324073,1037.2823079427083,0.6968992948532104,78.03384399414062,12.834319114685059,-209.6234130859375,114.32260131835938,34.822635650634766,18.255319595336914,18.05716896057129,27.311975479125977,18.177751541137695,18.440176010131836,8.826358795166016,10.471236228942871,Far_miss
silence.wav_66.wav,784.020655898496,0.008472583912037037,1066.5415445963542,0.6870872378349304,78.85076141357422,12.878156661987305,-213.80271911621094,112.11524963378906,31.818363189697266,16.781394958496094,17.46412467956543,28.11172103881836,19.222732543945312,17.943931579589844,8.711915016174316,10.432621002197266,Far_miss
silence.wav_67.wav,748.2393544989574,0.007722077546296296,967.1498616536459,0.6618176698684692,87.58985900878906,8.785717010498047,-246.21412658691406,110.35287475585938,32.032920837402344,16.36111068725586,17.282150268554688,27.705434799194336,19.32485580444336,18.654115676879883,10.017447471618652,11.087262153625488,Far_miss
silence.wav_68.wav,739.3750247638419,0.007645218460648148,938.8875325520834,0.6449050903320312,87.54876708984375,9.277801513671875,-246.32679748535156,109.80724334716797,32.28340530395508,16.649198532104492,16.65934944152832,26.99488639831543,18.983606338500977,18.89507293701172,10.378782272338867,11.58860969543457,Far_miss
silence.wav_69.wav,755.0558366797268,0.007853190104166666,987.8855387369791,0.6457326412200928,87.56944274902344,8.638612747192383,-246.6161346435547,110.27948760986328,31.51671028137207,15.365262985229492,15.225043296813965,25.892927169799805,18.441343307495117,18.813236236572266,10.397466659545898,11.745234489440918,Far_miss
silence.wav_7.wav,782.6584405734786,0.009917082609953705,1266.6208902994792,0.6471231579780579,81.72158813476562,10.606013298034668,-214.53138732910156,134.29429626464844,20.116016387939453,15.826886177062988,22.70231819152832,22.614212036132812,16.18738555908203,18.55253028869629,9.464666366577148,9.630440711975098,Far_miss
silence.wav_70.wav,734.0499723274899,0.007369429976851852,903.79638671875,0.6520781517028809,87.99598693847656,9.518253326416016,-248.50115966796875,109.75987243652344,32.84403610229492,16.837230682373047,14.871936798095703,24.420970916748047,17.04424476623535,18.998716354370117,11.328033447265625,11.78547191619873,Far_miss
silence.wav_71.wav,722.584011696443,0.00642677589699074,829.5766194661459,0.6517397165298462,89.27992248535156,10.165436744689941,-253.56658935546875,108.23775482177734,36.98042297363281,19.42140769958496,15.39996337890625,22.911521911621094,16.579795837402344,19.658411026000977,12.433405876159668,12.622931480407715,Far_miss
silence.wav_72.wav,679.3246013386569,0.00604248046875,731.1319986979166,0.6600616574287415,96.45767211914062,12.945897102355957,-278.7127380371094,107.32096099853516,38.34343338012695,19.791959762573242,16.085432052612305,22.688392639160156,17.46769905090332,19.51955795288086,12.915606498718262,11.985267639160156,Far_miss
silence.wav_73.wav,656.7084690277062,0.005698875144675926,643.2047526041666,0.6779788732528687,97.00119018554688,14.464612007141113,-280.9522705078125,105.72039794921875,39.16130828857422,20.881282806396484,16.20047950744629,22.659696578979492,17.55844497680664,19.991466522216797,13.660638809204102,11.99366569519043,Far_miss
silence.wav_74.wav,665.2132510160977,0.0054931640625,662.4949137369791,0.6779143810272217,97.80506896972656,14.483124732971191,-284.3141174316406,103.36038208007812,39.84688186645508,22.657350540161133,17.10370445251465,22.520360946655273,17.368623733520508,20.08182716369629,13.818489074707031,12.199886322021484,Far_miss
silence.wav_75.wav,675.8518521650395,0.006047001591435185,664.239501953125,0.6573260426521301,98.59552764892578,14.418852806091309,-287.7165222167969,100.5108871459961,40.69900131225586,24.289012908935547,18.155771255493164,23.122949600219727,17.55582046508789,19.731454849243164,13.704967498779297,12.465559959411621,Far_miss
silence.wav_76.wav,709.9318370845749,0.007156937210648148,781.475830078125,0.6581319570541382,99.30745697021484,13.42386531829834,-290.4774169921875,99.33380889892578,41.35960006713867,24.735971450805664,18.511451721191406,23.14048957824707,17.086021423339844,19.796655654907227,13.39936637878418,12.076147079467773,Far_miss
silence.wav_77.wav,783.0155315971723,0.007900661892361112,971.9350179036459,0.6593329310417175,88.424072265625,11.785072326660156,-252.16156005859375,101.96917724609375,38.931270599365234,23.545040130615234,17.311927795410156,22.877246856689453,16.00884246826172,19.353181838989258,12.042570114135742,11.793210983276367,Far_miss
silence.wav_78.wav,799.7058184733845,0.008388943142361112,1037.8804524739583,0.6284837126731873,85.4581527709961,10.868404388427734,-240.93399047851562,104.08003997802734,38.20201110839844,23.160228729248047,17.229143142700195,23.443708419799805,15.50782299041748,19.023117065429688,11.738760948181152,12.35789680480957,Far_miss
silence.wav_79.wav,793.2035419386586,0.008477105034722222,1024.2228190104167,0.6146988868713379,84.9380874633789,11.375682830810547,-238.3492889404297,106.10096740722656,37.83095932006836,22.232044219970703,16.689306259155273,23.46156120300293,15.933182716369629,19.224430084228516,11.85354995727539,12.623619079589844,Far_miss
silence.wav_8.wav,820.4171980124418,0.010597511574074073,1349.9623616536458,0.6394249200820923,73.00640106201172,16.007631301879883,-181.92047119140625,132.70504760742188,20.264982223510742,15.620927810668945,22.04939842224121,21.492765426635742,14.948075294494629,18.585933685302734,9.689814567565918,9.83486270904541,Far_miss
silence.wav_80.wav,808.6595010234298,0.00837085865162037,1116.3869222005208,0.6158983707427979,83.46080017089844,10.728821754455566,-230.65109252929688,111.48033905029297,36.28845977783203,21.4835205078125,15.780921936035156,21.810684204101562,15.308716773986816,18.76265525817871,10.97819709777832,11.884961128234863,Far_miss
silence.wav_81.wav,774.0290333126975,0.00814254195601852,1055.3761800130208,0.6138724684715271,82.35406494140625,11.824810981750488,-223.40074157714844,117.28057098388672,32.047611236572266,20.058732986450195,15.846789360046387,20.74807357788086,15.08986759185791,19.09263801574707,10.566426277160645,10.881905555725098,Far_miss
silence.wav_82.wav,719.9828729414589,0.007758246527777778,937.4420166015625,0.6215672492980957,98.25244140625,6.990240097045898,-279.62750244140625,118.49638366699219,34.48623275756836,20.88804817199707,17.027584075927734,19.88335418701172,15.794147491455078,18.92576026916504,11.61241626739502,10.211749076843262,Far_miss
silence.wav_83.wav,689.6172592843558,0.007265444155092593,841.9881184895834,0.6518607139587402,98.41806030273438,8.43910026550293,-280.1495361328125,117.81327056884766,35.94960403442383,22.417125701904297,17.522703170776367,19.276111602783203,15.658957481384277,18.779922485351562,11.164857864379883,10.138544082641602,Far_miss
silence.wav_84.wav,660.3996367840298,0.007152416087962963,723.9044189453125,0.660574197769165,99.07758331298828,8.708091735839844,-282.50238037109375,116.09233856201172,37.54479217529297,24.82270050048828,18.583755493164062,19.67884635925293,15.413938522338867,18.724349975585938,11.33427906036377,9.813720703125,Far_miss
silence.wav_85.wav,637.786655961068,0.006924099392361111,623.0173746744791,0.6591578125953674,100.19243621826172,8.919722557067871,-286.4058837890625,114.24275970458984,40.58962631225586,26.781373977661133,19.43855857849121,19.968950271606445,14.882781982421875,18.612714767456055,11.70709228515625,10.138785362243652,Far_miss
silence.wav_86.wav,633.6626263387154,0.006998697916666667,563.751220703125,0.64448481798172,101.85640716552734,8.775521278381348,-292.6984558105469,112.54840850830078,45.16263198852539,28.432907104492188,19.522750854492188,20.241458892822266,14.552075386047363,17.98001480102539,12.228764533996582,10.642024040222168,Far_miss
silence.wav_87.wav,690.9666282681261,0.007152416087962963,681.2367757161459,0.6279160380363464,84.65641021728516,19.31357192993164,-233.17356872558594,109.91393280029297,43.69578170776367,29.415464401245117,19.191621780395508,19.707168579101562,13.313115119934082,18.006919860839844,11.61778736114502,11.374861717224121,Far_miss
silence.wav_88.wav,716.2380103029972,0.007661042390046296,760.3413899739584,0.5923296809196472,88.4910659790039,12.019841194152832,-247.3518524169922,109.08047485351562,42.95893859863281,29.373594284057617,19.49858283996582,20.496057510375977,13.132124900817871,18.143539428710938,11.57103443145752,11.902997016906738,Far_miss
silence.wav_89.wav,729.5397363056114,0.007658781828703704,816.5669759114584,0.5846494436264038,87.82727813720703,12.484541893005371,-245.1847686767578,109.46434020996094,41.60009002685547,28.149316787719727,19.220430374145508,20.293283462524414,13.18205738067627,17.948339462280273,11.594254493713379,12.358787536621094,Far_miss
silence.wav_9.wav,838.3487856351685,0.011013454861111112,1377.3274739583333,0.6303316950798035,73.21442413330078,15.089421272277832,-184.35153198242188,130.47805786132812,20.41514778137207,15.987421035766602,21.333816528320312,21.038063049316406,14.3582763671875,18.801807403564453,10.132752418518066,10.607059478759766,Far_miss
silence.wav_90.wav,722.4497669398821,0.007355866608796296,808.392333984375,0.589349091053009,100.41413116455078,5.829111099243164,-290.91912841796875,106.79911804199219,41.30756378173828,27.257017135620117,20.442947387695312,20.45431137084961,14.191082954406738,17.68199920654297,12.363053321838379,12.29279899597168,Far_miss
silence.wav_91.wav,757.285778575518,0.007161458333333333,920.245361328125,0.5951460599899292,101.54864501953125,5.550833225250244,-296.9419250488281,102.42156982421875,40.31391143798828,27.414079666137695,20.743480682373047,20.769304275512695,14.26298999786377,17.607765197753906,12.58718490600586,12.84318733215332,Far_miss
silence.wav_92.wav,774.225163529627,0.007265444155092593,960.7696533203125,0.5973299741744995,102.78742218017578,5.7039408683776855,-301.9484558105469,99.64603424072266,41.751834869384766,28.10365104675293,21.44883155822754,21.867097854614258,14.614842414855957,17.374156951904297,12.374100685119629,12.465221405029297,Far_miss
silence.wav_93.wav,792.9882318851326,0.007204408998842593,1005.9794108072916,0.6012657880783081,102.85932159423828,5.345813751220703,-302.2275085449219,99.60777282714844,41.997249603271484,28.289989471435547,21.473289489746094,21.31473731994629,14.442204475402832,17.05145835876465,12.443268775939941,11.988825798034668,Far_miss
silence.wav_94.wav,824.3710307550447,0.007459852430555556,1100.1871744791667,0.5990089178085327,103.03179168701172,5.0635294914245605,-302.9765625,98.8783187866211,43.083072662353516,28.532772064208984,21.48773956298828,21.37333106994629,14.180286407470703,16.608686447143555,12.207915306091309,12.014445304870605,Far_miss
silence.wav_95.wav,835.0860675297232,0.007437246817129629,1120.0754801432292,0.5888108611106873,81.3865737915039,21.01899528503418,-226.9878692626953,101.07792663574219,41.49658966064453,28.308237075805664,19.724145889282227,21.983949661254883,13.93220329284668,17.661693572998047,11.658698081970215,12.497926712036133,Far_miss
silence.wav_96.wav,813.3736313421948,0.007896140769675927,1052.6845296223958,0.5803342461585999,80.90711975097656,21.463626861572266,-223.92311096191406,104.25402069091797,40.91380310058594,26.201072692871094,18.87379264831543,21.725282669067383,13.610170364379883,17.26589012145996,11.655498504638672,13.491068840026855,Far_miss
silence.wav_97.wav,791.2183681751466,0.007927788628472222,975.9226481119791,0.5789405703544617,80.36930084228516,21.550207138061523,-221.55722045898438,105.86905670166016,40.215755462646484,24.69656753540039,17.63751983642578,22.245763778686523,13.918635368347168,17.46457290649414,11.708621978759766,14.077446937561035,Far_miss
silence.wav_98.wav,777.3311618492679,0.007758246527777778,952.4454752604166,0.5796570777893066,88.8651351928711,11.907405853271484,-250.8429718017578,108.25824737548828,40.670501708984375,22.97090721130371,18.119680404663086,21.824832916259766,14.842899322509766,17.213869094848633,12.084460258483887,13.28462028503418,Far_miss
silence.wav_99.wav,733.9710957903561,0.00794361255787037,856.3934326171875,0.5711874961853027,94.73074340820312,8.330839157104492,-268.0824279785156,113.93245697021484,39.620731353759766,22.987903594970703,17.920560836791992,21.621644973754883,14.800715446472168,17.540361404418945,11.380692481994629,12.099550247192383,Far_miss
15431__acclivity__beeeatersandbirth.wav,3525.6858715911812,0.2181712962962963,7306.534830729167,0.5704973340034485,80.328857421875,0.10485264658927917,-244.2899627685547,54.80419158935547,-2.5890564918518066,10.305901527404785,9.552324295043945,10.156683921813965,-3.7067630290985107,5.699212074279785,4.34224271774292,6.335088729858398,NearMiss_cry
155478__gb01__howl-bark-whine.wav,2043.9413275233808,0.10218641493055555,3945.95947265625,0.3070324957370758,80.16236114501953,5.789355754852295,-218.65345764160156,87.24861907958984,-34.873836517333984,7.954150676727295,-9.48611068725586,24.63566017150879,17.770917892456055,15.457499504089355,6.724581718444824,10.509440422058105,NearMiss_cry
194899__lolamadeus__distressed-mother-cow-and-calves.wav,2651.514990366362,0.14199037905092593,5248.817952473958,0.38656461238861084,192.50152587890625,0.017753692343831062,-598.3799438476562,48.23338317871094,-22.964582443237305,-5.452432155609131,6.107674598693848,1.581360101699829,2.896919012069702,-2.8629961013793945,-4.624385833740234,-4.918947219848633,NearMiss_cry
207437__godspine__guitar-cry.wav,946.1462146351328,0.04114673755787037,1733.3730061848958,0.39393195509910583,172.19544982910156,0.5348587036132812,-533.3750610351562,46.106998443603516,-13.566587448120117,-7.162228584289551,6.225083351135254,-5.87474250793457,-15.171031951904297,-9.484843254089355,4.28322172164917,11.615937232971191,NearMiss_cry
319619__framing-noise__hawk-cry-bird-ext.wav,2866.3947182675174,0.2066966869212963,4902.891031901042,0.5254142880439758,170.4817657470703,0.01052162703126669,-522.982421875,48.79756546020508,-64.65574645996094,23.09122085571289,-33.39995193481445,-16.221778869628906,-5.173008441925049,15.428403854370117,-8.389867782592773,-6.087362766265869,NearMiss_cry
366017__pastabra__dogs-howling.wav,1752.5511136675445,0.11802390769675926,2637.9669189453125,0.20885269343852997,148.43295288085938,0.4622748792171478,-444.39202880859375,79.03582763671875,-46.64399719238281,-43.26921463012695,-29.515865325927734,-30.385780334472656,-26.812768936157227,-11.856463432312012,-16.205142974853516,-4.608761310577393,NearMiss_cry
376669__felix-blume__toucan-screaming-in-the-amazon-forest-venezuela.wav,1933.2291779940463,0.10241925274884259,3621.814982096354,0.4183003902435303,142.45849609375,2.1653244495391846,-440.6205139160156,9.377189636230469,-21.35842514038086,5.4414496421813965,13.55813217163086,17.658845901489258,2.629324436187744,-6.861181735992432,1.2824987173080444,18.18021583557129,NearMiss_cry
388181__videokunst13__esel.wav,2912.004302742955,0.21788194444444445,4976.363118489583,0.30397218465805054,82.97402954101562,2.073498249053955,-228.41929626464844,42.91946029663086,-55.873779296875,-20.931432723999023,-31.22877311706543,22.557376861572266,-7.396583080291748,2.8089261054992676,-7.930700302124023,-2.1770036220550537,NearMiss_cry
418262__inspectorj__crow-call-single-a.wav,2947.2393398794084,0.1635452119430693,5547.678005105198,0.3813399076461792,150.11639404296875,0.9435585737228394,-431.3724365234375,-23.102014541625977,-119.41888427734375,-29.592193603515625,-4.081292152404785,42.68828201293945,13.870195388793945,3.054208993911743,-1.4754239320755005,0.4561340808868408,NearMiss_cry
429109__cazadordoblekatana__15-wolfcrying.wav,989.5810009600401,0.06596813463184932,1247.9671112478595,0.15071147680282593,131.75390625,5.093053340911865,-382.1796875,141.76394653320312,2.72078800201416,-41.06977844238281,-30.094636917114258,-16.53815269470215,-16.94528579711914,-19.234840393066406,-7.17531156539917,15.244546890258789,NearMiss_cry
453001__breviceps__pokemon-cry-parody.wav,3301.192615741918,0.25120442708333335,5516.3759765625,0.2657933831214905,59.52156066894531,6.0493669509887695,-131.38870239257812,-0.8782740235328674,-60.23356628417969,-3.9491541385650635,-14.961529731750488,9.695046424865723,-6.457123279571533,0.6258033514022827,-11.676255226135254,-4.482059001922607,NearMiss_cry
laugh_1.m4a_0.wav,2064.3806373294397,0.08528871889467593,4578.0487060546875,0.4230225682258606,91.42227172851562,3.1615755558013916,-262.0036315917969,100.70176696777344,-4.079822063446045,8.371227264404297,-20.085912704467773,-0.2070254534482956,-8.448957443237305,-12.12940502166748,-9.011799812316895,-7.66135311126709,NearMiss_cry
laugh_1.m4a_1.wav,2061.0331043107985,0.08653654875578703,4424.2258707682295,0.43096378445625305,90.82201385498047,3.180173873901367,-258.6280517578125,101.75096893310547,-3.334521770477295,8.485127449035645,-23.10494041442871,-0.554961085319519,-7.769832134246826,-11.513044357299805,-8.977313995361328,-6.665019989013672,NearMiss_cry
laugh_1.m4a_10.wav,1738.2610959928763,0.07171856915509259,3734.814453125,0.4264223873615265,140.3336639404297,0.2111845314502716,-426.7320251464844,104.86315155029297,7.714691162109375,2.2651000022888184,-13.059699058532715,-0.9794449806213379,-7.234720706939697,-13.440186500549316,-8.743473052978516,-10.356926918029785,NearMiss_cry
laugh_1.m4a_11.wav,1747.701954742621,0.07255045572916667,3673.1058756510415,0.4313414394855499,137.9022674560547,0.22959905862808228,-417.6075744628906,105.42696380615234,4.361502647399902,-0.6450511813163757,-13.195317268371582,-2.2696712017059326,-4.5201826095581055,-9.46150016784668,-8.378218650817871,-11.494503021240234,NearMiss_cry
laugh_1.m4a_12.wav,1749.662394455329,0.0743114330150463,3689.405314127604,0.4535176753997803,137.89141845703125,0.228645458817482,-417.4002380371094,106.34317779541016,4.4409966468811035,-1.1996971368789673,-12.681480407714844,-0.9776814579963684,-3.6946685314178467,-8.40604305267334,-8.431819915771484,-12.796843528747559,NearMiss_cry
laugh_1.m4a_13.wav,1816.2746302175753,0.0799221462673611,3753.406778971354,0.46670201420783997,98.90643310546875,1.3918349742889404,-280.4097595214844,115.47000122070312,-6.577357769012451,2.874723196029663,-15.804868698120117,-0.25139591097831726,-6.280518054962158,-2.3635752201080322,-8.26707935333252,-12.915020942687988,NearMiss_cry
laugh_1.m4a_14.wav,1767.4868441250906,0.08074725115740741,3597.3907470703125,0.4350769519805908,97.54624938964844,1.5253515243530273,-274.09503173828125,117.68289947509766,-9.188769340515137,2.629707098007202,-19.112890243530273,-2.180821657180786,-5.826601505279541,-2.9174702167510986,-8.059803009033203,-12.844685554504395,NearMiss_cry
laugh_1.m4a_15.wav,1759.0886420856625,0.0791286892361111,3637.1673583984375,0.4104343056678772,92.35327911376953,1.7307569980621338,-254.37074279785156,117.93900299072266,-12.326811790466309,2.094236135482788,-25.437976837158203,-5.614124298095703,-7.260886192321777,-5.215859889984131,-6.94841194152832,-13.446046829223633,NearMiss_cry
laugh_1.m4a_16.wav,1736.6655628099618,0.07664885344328703,3591.7582194010415,0.41829103231430054,94.38739013671875,1.3284285068511963,-264.4573059082031,119.24103546142578,-9.137797355651855,2.5178821086883545,-22.852258682250977,-5.39478063583374,-6.655566215515137,-3.8409838676452637,-6.248334884643555,-11.280035018920898,NearMiss_cry
laugh_1.m4a_17.wav,1724.0947362045672,0.0750461154513889,3575.957234700521,0.4065466523170471,96.36666107177734,1.2843101024627686,-271.1980895996094,120.1878890991211,-7.61248779296875,1.3072565793991089,-22.187515258789062,-5.099215984344482,-6.221236228942871,-3.6443300247192383,-6.573678493499756,-10.32070541381836,NearMiss_cry
laugh_1.m4a_18.wav,1710.044073261508,0.06823956524884259,3719.312540690104,0.4357075095176697,86.18428802490234,2.0648107528686523,-235.2246856689453,122.44180297851562,-1.9379128217697144,2.2485220432281494,-20.43274688720703,0.9347438216209412,-4.682989120483398,-1.9706389904022217,-8.760516166687012,-8.27444839477539,NearMiss_cry
laugh_1.m4a_19.wav,1751.2675492588335,0.06746193214699074,3861.072794596354,0.4755021035671234,87.84101867675781,1.5247770547866821,-243.12716674804688,120.81202697753906,-0.3116214871406555,2.093283176422119,-17.855438232421875,2.0850605964660645,-5.3872599601745605,0.12284907698631287,-8.543360710144043,-8.385563850402832,NearMiss_cry
laugh_1.m4a_2.wav,1991.7058860605719,0.08050311053240741,4288.6962890625,0.41742753982543945,91.68006896972656,2.6367857456207275,-262.396484375,104.07451629638672,-1.5664830207824707,8.05345630645752,-19.95644760131836,-1.4865716695785522,-8.551987648010254,-11.832297325134277,-9.191975593566895,-6.564557075500488,NearMiss_cry
laugh_1.m4a_20.wav,1732.713652577768,0.06739185474537036,3794.678751627604,0.4772973358631134,101.51123046875,2.0921382904052734,-292.49859619140625,118.57530212402344,1.9295068979263306,0.6325629949569702,-16.260358810424805,1.1203491687774658,-5.237886905670166,-1.8226996660232544,-7.747792720794678,-10.097392082214355,NearMiss_cry
laugh_1.m4a_21.wav,1774.5813993392583,0.06873914930555555,4015.5436197916665,0.4924008548259735,103.44454956054688,1.8982375860214233,-300.0789794921875,117.28678131103516,4.995188236236572,0.08536458760499954,-17.726404190063477,2.7282159328460693,-5.0372161865234375,-1.826672077178955,-9.208477020263672,-10.123709678649902,NearMiss_cry
laugh_1.m4a_22.wav,1839.2229529075269,0.07224075882523148,4214.4765218098955,0.46309563517570496,102.45003509521484,1.8978898525238037,-297.72735595703125,114.46929168701172,4.351709365844727,0.07064607739448547,-19.09798812866211,2.3508787155151367,-5.956235408782959,-1.4408930540084839,-8.211280822753906,-9.194578170776367,NearMiss_cry
laugh_1.m4a_23.wav,1911.7331754443117,0.07606562861689815,4421.0357666015625,0.4663083553314209,101.08758544921875,1.899093747138977,-294.2343444824219,111.26647186279297,4.230720520019531,1.2329140901565552,-19.83852195739746,2.0595595836639404,-6.616842269897461,-1.9921921491622925,-8.342089653015137,-8.459840774536133,NearMiss_cry
laugh_1.m4a_24.wav,1918.263181211698,0.08082863136574074,4330.0181070963545,0.4191325604915619,95.31256103515625,2.5300588607788086,-272.2291564941406,109.80071258544922,-0.006725735031068325,2.10984206199646,-25.422475814819336,0.7786861062049866,-9.334101676940918,-5.352478981018066,-8.826404571533203,-8.304691314697266,NearMiss_cry
laugh_1.m4a_25.wav,2032.3011696856245,0.08530906394675926,4674.9481201171875,0.4326222836971283,85.41754913330078,1.8484899997711182,-241.79763793945312,107.22627258300781,2.6537363529205322,2.1955912113189697,-21.681339263916016,3.4040069580078125,-6.073755264282227,-1.8197447061538696,-10.205920219421387,-6.507701873779297,NearMiss_cry
