filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mel_spec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,label
326181__lizellekleynhans__restaurant-ambience_02.wav,1651.902891879475,0.0704684787326389,3400.501505533854,0.4066223204135895,74.04780578613281,0.15819166600704193,-251.29119873046875,134.47955322265625,4.631114482879639,2.4816558361053467,-10.639872550964355,-1.5003286600112915,-9.484345436096191,3.5418338775634766,-2.8548166751861572,2.912336587905884,-1.2557843923568726,1.8707228899002075,-9.179076194763184,3.465155601501465,-6.637598037719727,Far_miss
326181__lizellekleynhans__restaurant-ambience_03.wav,2599.208509843488,0.14183213975694445,5669.81201171875,0.5292927026748657,65.79946899414062,0.08606401830911636,-229.55368041992188,101.41828155517578,17.950912475585938,0.05471480265259743,-15.152337074279785,6.067049503326416,-10.27928352355957,3.3863725662231445,1.1359493732452393,1.4895505905151367,-1.2378311157226562,0.6813371181488037,-10.589347839355469,5.711148262023926,-5.9369587898254395,Far_miss
326181__lizellekleynhans__restaurant-ambience_04.wav,2061.188926275765,0.09986481843171297,4497.0001220703125,0.49415123462677,69.57064819335938,0.10257145017385483,-238.88473510742188,119.3258285522461,5.2029805183410645,-0.21960477530956268,-13.961000442504883,3.290466785430908,-7.590539932250977,3.3268754482269287,0.674406111240387,3.3893280029296875,-2.087608575820923,1.1214938163757324,-9.941691398620605,5.522594928741455,-5.911568641662598,Far_miss
326181__lizellekleynhans__restaurant-ambience_05.wav,1982.7643687285747,0.09557879412615741,4309.232584635417,0.4931703805923462,72.34540557861328,0.07965637743473053,-250.24392700195312,122.45397186279297,3.4266133308410645,2.9898157119750977,-10.306018829345703,0.5705864429473877,-5.577647686004639,2.3720273971557617,0.07300101220607758,4.506058216094971,-2.3133151531219482,0.918546736240387,-9.534394264221191,4.694325923919678,-5.018186092376709,Far_miss
326181__lizellekleynhans__restaurant-ambience_06.wav,1948.5458473794831,0.09639259620949074,4121.415201822917,0.4821469783782959,72.43062591552734,0.09042297303676605,-248.94700622558594,125.02627563476562,0.8613173961639404,0.7817218899726868,-10.553717613220215,2.42618727684021,-6.047659397125244,2.1610686779022217,1.0496634244918823,4.696278095245361,-2.7398805618286133,1.2950891256332397,-10.467864036560059,3.192399740219116,-6.224761009216309,Far_miss
326181__lizellekleynhans__restaurant-ambience_07.wav,1951.5847827889165,0.09867576316550926,4155.7586669921875,0.5603415369987488,72.8858871459961,0.06941934674978256,-251.47015380859375,124.12641906738281,0.06905364990234375,4.228639602661133,-12.546759605407715,4.967282772064209,-4.997975826263428,2.454801321029663,-0.3921182453632355,4.19072151184082,-1.8600698709487915,0.8469721674919128,-9.73183822631836,4.8613057136535645,-5.246699810028076,Far_miss
326181__lizellekleynhans__restaurant-ambience_08.wav,2216.532080803738,0.11283591941550926,4712.5315348307295,0.5001694560050964,67.79720306396484,0.095177561044693,-234.0494384765625,113.6827163696289,5.832217693328857,0.9345420598983765,-12.367902755737305,2.0160470008850098,-7.594329833984375,0.5539217591285706,1.5072327852249146,3.5309345722198486,-1.6901533603668213,1.1130268573760986,-9.285137176513672,4.2276997566223145,-5.250977516174316,Far_miss
326181__lizellekleynhans__restaurant-ambience_09.wav,1778.0801544057608,0.08173059534143519,3709.393310546875,0.4609781801700592,72.2142562866211,0.10182858258485794,-246.31488037109375,129.09226989746094,-5.067758083343506,4.331754684448242,-11.272526741027832,-1.401674747467041,-5.567898750305176,-0.2906368374824524,0.40417733788490295,5.1369242668151855,-3.238741636276245,1.5207290649414062,-10.03712272644043,3.77455997467041,-3.677332639694214,Far_miss
326181__lizellekleynhans__restaurant-ambience_10.wav,1987.2140119491132,0.09533239293981481,4288.397216796875,0.49099716544151306,68.20822143554688,0.11652529984712601,-233.1305694580078,120.49720764160156,-1.8274085521697998,1.7140288352966309,-9.728809356689453,-2.241971254348755,-7.494894981384277,1.6141908168792725,0.841312050819397,4.197782516479492,-2.324148654937744,1.5891156196594238,-11.04442024230957,5.793115615844727,-3.247225761413574,Far_miss
326181__lizellekleynhans__restaurant-ambience_11.wav,1774.8416715171536,0.0801730685763889,3682.2774251302085,0.469027578830719,72.29169464111328,0.10161589086055756,-246.47906494140625,129.66294860839844,-3.5035269260406494,1.3421086072921753,-8.78122329711914,-0.6844452619552612,-8.200886726379395,1.3314534425735474,2.346146583557129,5.229940891265869,-3.225569248199463,1.3380682468414307,-11.054346084594727,3.818725347518921,-3.598452568054199,Far_miss
326181__lizellekleynhans__restaurant-ambience_12.wav,2531.266774155579,0.1394359447337963,5367.3004150390625,0.4922085404396057,63.28861999511719,0.10120078921318054,-219.9195556640625,101.2018051147461,6.395931720733643,0.8189387917518616,-15.354841232299805,4.251220703125,-8.282596588134766,1.962640404701233,0.4834330379962921,3.6073782444000244,-2.0400333404541016,1.296059250831604,-10.718048095703125,4.7642436027526855,-4.921111106872559,Far_miss
326181__lizellekleynhans__restaurant-ambience_13.wav,1783.5261211850384,0.0807766384548611,3734.266153971354,0.4829418957233429,73.7441177368164,0.09410171955823898,-252.94386291503906,129.1371307373047,-1.1520752906799316,2.485175132751465,-11.155234336853027,-0.26558399200439453,-5.658762454986572,1.7204006910324097,0.908296525478363,5.450058460235596,-3.0367937088012695,-0.9155564904212952,-10.92559814453125,2.976424217224121,-4.560683727264404,Far_miss
326181__lizellekleynhans__restaurant-ambience_14.wav,1746.6889512313587,0.07991762514467593,3659.8968505859375,0.44616177678108215,75.50115966796875,0.0969424918293953,-259.3355712890625,131.8985137939453,1.5799360275268555,1.5001055002212524,-10.965795516967773,2.0187323093414307,-8.010669708251953,3.4069743156433105,0.2298511415719986,3.8272006511688232,-1.5778355598449707,-0.7038042545318604,-10.310416221618652,4.730478286743164,-6.374231815338135,Far_miss
326181__lizellekleynhans__restaurant-ambience_15.wav,2450.051603207534,0.127197265625,5388.0859375,0.5374374389648438,66.2198715209961,0.07523646950721741,-231.86141967773438,103.45305633544922,7.9927496910095215,2.948660135269165,-12.803254127502441,4.783297061920166,-9.342662811279297,3.787196636199951,2.0138468742370605,1.6543587446212769,-2.483937978744507,0.5618501901626587,-10.210790634155273,4.109649658203125,-5.290123462677002,Far_miss
326181__lizellekleynhans__restaurant-ambience_16.wav,1825.7845569220444,0.08019567418981481,3920.6380208333335,0.5325737595558167,74.49412536621094,0.07715936005115509,-257.2255554199219,128.26841735839844,3.4397828578948975,-2.2989161014556885,-5.941572189331055,2.1420512199401855,-7.0435261726379395,2.362116813659668,0.20756842195987701,2.683699131011963,-2.299835681915283,0.20975162088871002,-8.946950912475586,5.344298362731934,-4.345983982086182,Far_miss
326181__lizellekleynhans__restaurant-ambience_17.wav,2205.966845506068,0.11183449074074074,4704.207356770833,0.5020046830177307,69.39517974853516,0.08918412774801254,-239.73773193359375,115.32484436035156,6.881806373596191,-0.07584868371486664,-10.51894760131836,3.4530370235443115,-8.610526084899902,1.4357483386993408,0.22522710263729095,3.8836538791656494,-3.023212194442749,0.010482646524906158,-9.955297470092773,4.049434185028076,-3.982762098312378,Far_miss
326181__lizellekleynhans__restaurant-ambience_18.wav,2239.7320581759836,0.10580931591386554,5088.531135110294,0.5652879476547241,70.89282989501953,0.05977756157517433,-248.76071166992188,112.23286437988281,9.38404369354248,0.8880060315132141,-9.068925857543945,3.9157943725585938,-6.3390212059021,3.00018572807312,0.5626171231269836,2.992276668548584,-1.5106269121170044,-0.30373653769493103,-9.87747859954834,4.766031265258789,-4.067287445068359,Far_miss
328832__dinodilopho__angry-dinosaur_(1)_0.wav,2092.169138013623,0.15642180266203703,3516.3421630859375,0.3931198716163635,72.64371490478516,18.84221076965332,-172.05137634277344,99.71066284179688,-114.91455078125,-13.475038528442383,-44.79707336425781,-57.00370788574219,-29.760862350463867,-39.49317169189453,-2.9615261554718018,-11.394086837768555,-1.655381679534912,32.730621337890625,2.1855785846710205,2.31691837310791,4.451277732849121,Far_miss
328832__dinodilopho__angry-dinosaur_(1)_1.wav,1550.3097775174301,0.1035280179251269,2773.5202847398477,0.39870312809944153,81.31092834472656,11.259687423706055,-228.750732421875,103.48428344726562,-89.8318099975586,-17.090850830078125,-17.009580612182617,-44.32952880859375,-20.56086540222168,-33.0970573425293,-16.658565521240234,-5.0167460441589355,-21.041404724121094,8.235339164733887,16.85293197631836,0.8828223347663879,8.228231430053711,Far_miss
328832__dinodilopho__angry-dinosaur_0.wav,2092.169138013623,0.15642180266203703,3516.3421630859375,0.3931198716163635,72.64371490478516,18.84221076965332,-172.05137634277344,99.71066284179688,-114.91455078125,-13.475038528442383,-44.79707336425781,-57.00370788574219,-29.760862350463867,-39.49317169189453,-2.9615261554718018,-11.394086837768555,-1.655381679534912,32.730621337890625,2.1855785846710205,2.31691837310791,4.451277732849121,Far_miss
328832__dinodilopho__angry-dinosaur_1.wav,1550.3097775174301,0.1035280179251269,2773.5202847398477,0.39870312809944153,81.31092834472656,11.259687423706055,-228.750732421875,103.48428344726562,-89.8318099975586,-17.090850830078125,-17.009580612182617,-44.32952880859375,-20.56086540222168,-33.0970573425293,-16.658565521240234,-5.0167460441589355,-21.041404724121094,8.235339164733887,16.85293197631836,0.8828223347663879,8.228231430053711,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_00.wav,1884.3709413394038,0.07282172309027778,3976.514689127604,0.40163910388946533,53.298892974853516,1.1260595321655273,-162.2955780029297,116.09606170654297,-9.611990928649902,6.859700679779053,-6.935674667358398,-15.095009803771973,-19.075315475463867,-12.906219482421875,-11.96282958984375,6.375628471374512,-0.5963694453239441,7.336933135986328,-0.19076576828956604,5.004356861114502,-1.2963805198669434,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_01.wav,1864.9995034806489,0.07051595052083333,3908.924357096354,0.3936706781387329,52.39802932739258,1.047777771949768,-158.5694122314453,116.45802307128906,-9.474143981933594,3.8551440238952637,-6.588210582733154,-15.979226112365723,-21.056644439697266,-12.148002624511719,-12.287861824035645,3.8813159465789795,-2.0036635398864746,8.129673957824707,-0.2099030315876007,4.160305023193359,-2.088740825653076,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_02.wav,1906.720241667236,0.08032904730902778,3937.4857584635415,0.41378119587898254,52.21922302246094,0.8869330883026123,-157.26248168945312,115.60810852050781,-16.91493797302246,2.818441390991211,-9.07986068725586,-14.408249855041504,-19.76235580444336,-13.487509727478027,-10.326285362243652,4.108986854553223,-4.352277755737305,3.8106276988983154,-2.653163194656372,4.388946056365967,-2.5434465408325195,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_03.wav,1813.747978689226,0.07108787254050926,3743.6869303385415,0.40631264448165894,52.644649505615234,1.0103272199630737,-157.53155517578125,122.26081085205078,-8.689994812011719,6.08907413482666,-3.9198105335235596,-10.088248252868652,-16.100595474243164,-9.525226593017578,-7.735272407531738,8.764344215393066,2.674314260482788,7.030892848968506,-2.9492294788360596,4.985698223114014,-1.1416186094284058,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_04.wav,1855.890337556102,0.07109917534722222,3935.840861002604,0.4093710780143738,52.98884963989258,1.0089524984359741,-161.59039306640625,119.64105987548828,-5.151858329772949,6.2220683097839355,-1.997239589691162,-9.898210525512695,-16.365034103393555,-9.25072193145752,-10.185188293457031,5.007544994354248,1.8797553777694702,7.374796390533447,-1.6312581300735474,7.160682201385498,-1.5477045774459839,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_05.wav,1906.414892927854,0.07433855975115741,4085.1776123046875,0.4261205196380615,55.65015411376953,0.6830005049705505,-174.33619689941406,117.70889282226562,-8.041833877563477,5.487152099609375,-7.370235919952393,-10.626914978027344,-16.235851287841797,-11.442435264587402,-6.390635013580322,7.785796642303467,-2.5912764072418213,5.669784069061279,-2.390486240386963,4.4209465980529785,-0.2577778100967407,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_06.wav,1826.905221243535,0.0710177951388889,3772.248331705729,0.40638309717178345,54.82033920288086,0.9056620597839355,-167.62643432617188,122.43013763427734,-9.327390670776367,6.55116081237793,-2.2865216732025146,-13.52005386352539,-12.497588157653809,-4.842071056365967,-7.670806884765625,8.462370872497559,4.944220542907715,9.35515308380127,-4.590993881225586,4.267904758453369,-0.1862056404352188,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_07.wav,1860.8161290127127,0.07532868561921297,3837.147013346354,0.40429648756980896,54.349876403808594,0.8722355365753174,-166.81253051757812,120.1946792602539,-10.734208106994629,9.077332496643066,1.8593388795852661,-13.619221687316895,-15.190960884094238,-7.4803385734558105,-7.048520565032959,9.051532745361328,2.5120701789855957,8.3602933883667,-1.931379795074463,5.729483127593994,-1.3802690505981445,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_08.wav,1871.689286458348,0.07550048828125,3882.55615234375,0.43397897481918335,54.47538757324219,0.7632404565811157,-167.02581787109375,120.08345794677734,-13.131272315979004,4.817532062530518,-3.2527694702148438,-13.394850730895996,-16.643856048583984,-6.96695613861084,-11.232213020324707,4.461940288543701,0.40112611651420593,8.044872283935547,-0.9955410957336426,4.519610404968262,-1.9975709915161133,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_09.wav,1823.202283828331,0.08107955367476852,3578.69873046875,0.4205387830734253,60.68750762939453,0.4409257769584656,-192.1857452392578,115.11990356445312,-30.35941505432129,-2.2013001441955566,-21.066858291625977,-19.38141632080078,-31.298337936401367,-20.793424606323242,-23.641788482666016,-6.696855545043945,-13.679011344909668,-3.3619000911712646,-10.672759056091309,-5.851438045501709,-11.145063400268555,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_10.wav,1703.5615031651648,0.07588478370949074,3257.2957356770835,0.4136154353618622,65.09982299804688,0.40652650594711304,-209.1442108154297,120.9666976928711,-29.666841506958008,-1.3040779829025269,-18.551620483398438,-23.337913513183594,-31.148330688476562,-23.36384391784668,-22.93858528137207,-7.241247177124023,-13.40166187286377,-1.121789574623108,-11.257190704345703,-4.261119365692139,-11.48311996459961,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_11.wav,1822.4840439863126,0.07970287181712964,3665.130615234375,0.4080295264720917,60.756256103515625,0.4666576087474823,-193.5003662109375,114.92372131347656,-25.62480354309082,-5.274722099304199,-21.95931625366211,-19.249727249145508,-29.92979621887207,-23.45289421081543,-20.41492462158203,-5.584941864013672,-12.973377227783203,-4.8212666511535645,-13.039958000183105,-6.414546489715576,-13.062999725341797,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_12.wav,1641.6944342560046,0.06887026186342593,3198.9766438802085,0.45025861263275146,58.60832595825195,0.6705600619316101,-178.5173797607422,131.25021362304688,-21.34518814086914,11.36042594909668,-6.995038032531738,-7.951767921447754,-14.573936462402344,-10.821064949035645,-10.352272987365723,9.182841300964355,1.4817301034927368,5.728360652923584,-1.891059160232544,4.090648651123047,-3.247291326522827,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_13.wav,1684.1926503167929,0.06488263165509259,3433.000691731771,0.4374283254146576,58.92848587036133,0.6640017628669739,-183.5660858154297,127.08885192871094,-10.682104110717773,10.909578323364258,-9.097942352294922,-8.400555610656738,-18.66080093383789,-11.591094017028809,-5.983768463134766,7.606430530548096,0.4501393735408783,7.710588455200195,-2.792618989944458,3.4309208393096924,-1.755675196647644,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_14.wav,1663.9010163918688,0.06475604021990741,3325.434366861979,0.44573479890823364,60.11729431152344,0.595588743686676,-189.60159301757812,127.09767150878906,-11.497218132019043,12.78098201751709,-7.378061294555664,-6.544308185577393,-15.67148208618164,-10.919471740722656,-8.366829872131348,3.932722568511963,-0.19862747192382812,5.920299530029297,-2.4138166904449463,2.146730899810791,-3.4384825229644775,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_15.wav,1958.6892940784483,0.07363326461226852,4317.8558349609375,0.45346760749816895,51.64142990112305,0.7999119758605957,-158.3946533203125,116.20232391357422,-0.2644921541213989,7.556074142456055,-3.6699960231781006,-5.762308597564697,-12.140105247497559,-7.94370698928833,-5.71997594833374,6.914316654205322,3.226079225540161,7.533581733703613,-1.0746839046478271,4.708659648895264,-2.3511853218078613,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_16.wav,1878.9372910227717,0.07120768229166667,4033.7371826171875,0.4515007734298706,52.101051330566406,0.8584868907928467,-157.947265625,119.17550659179688,-4.168792724609375,7.337342262268066,-5.703536033630371,-7.1299614906311035,-15.684403419494629,-11.078351974487305,-5.579474449157715,8.12693977355957,0.5398314595222473,6.838663101196289,-1.3492274284362793,5.3190836906433105,0.4361250698566437,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_17.wav,1966.969401891953,0.07868787977430555,4186.2640380859375,0.41964367032051086,50.37020492553711,0.8597038984298706,-151.64044189453125,114.26736450195312,-10.48189640045166,4.387701511383057,-7.472074031829834,-9.759526252746582,-15.844715118408203,-11.96218490600586,-8.066261291503906,6.041808128356934,-2.5702178478240967,4.932504653930664,-2.936323642730713,5.338390827178955,-1.35104238986969,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_18.wav,1942.3406806301437,0.07987241391782407,4136.4186604817705,0.4294677972793579,49.95044708251953,0.9443809390068054,-148.83001708984375,116.57274627685547,-7.103757381439209,7.701488494873047,-4.900916576385498,-8.927000045776367,-15.860539436340332,-8.701981544494629,-4.162343978881836,9.682868003845215,1.1907575130462646,7.493466854095459,-0.5615566968917847,4.301778793334961,-2.195782423019409,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_19.wav,1929.843150701279,0.07476128472222222,4114.835611979167,0.4665478467941284,52.81281661987305,0.7103557586669922,-162.2215118408203,118.32765197753906,-5.711915016174316,6.584146022796631,-3.4616971015930176,-8.392570495605469,-12.279576301574707,-8.917759895324707,-4.987424373626709,10.743878364562988,2.4664902687072754,5.986004829406738,-2.81911301612854,3.7062768936157227,-1.4612164497375488,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_20.wav,1926.5573932726008,0.07463695384837964,4143.7957763671875,0.4636995196342468,53.723480224609375,0.6845734119415283,-166.2747802734375,118.12181854248047,-4.336864948272705,4.175937175750732,-6.052428722381592,-8.41000747680664,-14.327489852905273,-11.083465576171875,-7.386807918548584,6.21714973449707,-1.5535101890563965,5.112549781799316,-3.1688952445983887,2.8979244232177734,-2.5729382038116455,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_21.wav,1980.3298892075297,0.07483814380787036,4273.044840494792,0.46255016326904297,51.61613464355469,0.7240432500839233,-159.27597045898438,113.90071868896484,-7.134631156921387,7.9958014488220215,-5.0782999992370605,-6.549007415771484,-14.663820266723633,-12.155158042907715,-6.563197612762451,6.831930637359619,-1.2705543041229248,4.50190544128418,-3.3154385089874268,3.5205841064453125,-1.919802188873291,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_22.wav,1971.699498657923,0.07508906611689815,4262.3280843098955,0.4307893216609955,54.10121154785156,0.6932942867279053,-169.97286987304688,114.42765045166016,-4.72783088684082,8.208703994750977,-5.314733028411865,-8.655765533447266,-13.769454002380371,-11.806462287902832,-7.168587684631348,8.24903392791748,-0.3613690137863159,4.62208366394043,-3.524336099624634,2.9819867610931396,-3.6831936836242676,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_23.wav,1906.9753082098568,0.07432725694444445,4132.5307210286455,0.4105628728866577,53.90227127075195,0.7829456329345703,-166.4920654296875,117.33525848388672,-3.1243436336517334,6.073930740356445,-6.945916652679443,-10.892473220825195,-17.465347290039062,-14.052532196044922,-9.43392562866211,5.149985313415527,-3.603785991668701,3.439349889755249,-3.3205385208129883,2.148698568344116,-3.215585708618164,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_24.wav,1563.7945357986944,0.06932237413194445,3227.538045247396,0.360980361700058,83.09453582763672,0.37075111269950867,-288.4867248535156,91.43744659423828,-16.514583587646484,-1.240901231765747,-13.565262794494629,-17.364036560058594,-23.892478942871094,-16.67903709411621,-14.521378517150879,-3.5913727283477783,-10.8182373046875,-4.395744800567627,-11.078557968139648,-5.224507808685303,-9.626481056213379,Far_miss
328969__kickhat__remix-at-club-ambience_00.wav,1884.3709413394038,0.07282172309027778,3976.514689127604,0.40163910388946533,53.298892974853516,1.1260595321655273,-162.2955780029297,116.09606170654297,-9.611990928649902,6.859700679779053,-6.935674667358398,-15.095009803771973,-19.075315475463867,-12.906219482421875,-11.96282958984375,6.375628471374512,-0.5963694453239441,7.336933135986328,-0.19076576828956604,5.004356861114502,-1.2963805198669434,Far_miss
328969__kickhat__remix-at-club-ambience_01.wav,1864.9995034806489,0.07051595052083333,3908.924357096354,0.3936706781387329,52.39802932739258,1.047777771949768,-158.5694122314453,116.45802307128906,-9.474143981933594,3.8551440238952637,-6.588210582733154,-15.979226112365723,-21.056644439697266,-12.148002624511719,-12.287861824035645,3.8813159465789795,-2.0036635398864746,8.129673957824707,-0.2099030315876007,4.160305023193359,-2.088740825653076,Far_miss
328969__kickhat__remix-at-club-ambience_02.wav,1906.720241667236,0.08032904730902778,3937.4857584635415,0.41378119587898254,52.21922302246094,0.8869330883026123,-157.26248168945312,115.60810852050781,-16.91493797302246,2.818441390991211,-9.07986068725586,-14.408249855041504,-19.76235580444336,-13.487509727478027,-10.326285362243652,4.108986854553223,-4.352277755737305,3.8106276988983154,-2.653163194656372,4.388946056365967,-2.5434465408325195,Far_miss
328969__kickhat__remix-at-club-ambience_03.wav,1813.747978689226,0.07108787254050926,3743.6869303385415,0.40631264448165894,52.644649505615234,1.0103272199630737,-157.53155517578125,122.26081085205078,-8.689994812011719,6.08907413482666,-3.9198105335235596,-10.088248252868652,-16.100595474243164,-9.525226593017578,-7.735272407531738,8.764344215393066,2.674314260482788,7.030892848968506,-2.9492294788360596,4.985698223114014,-1.1416186094284058,Far_miss
328969__kickhat__remix-at-club-ambience_04.wav,1855.890337556102,0.07109917534722222,3935.840861002604,0.4093710780143738,52.98884963989258,1.0089524984359741,-161.59039306640625,119.64105987548828,-5.151858329772949,6.2220683097839355,-1.997239589691162,-9.898210525512695,-16.365034103393555,-9.25072193145752,-10.185188293457031,5.007544994354248,1.8797553777694702,7.374796390533447,-1.6312581300735474,7.160682201385498,-1.5477045774459839,Far_miss
328969__kickhat__remix-at-club-ambience_05.wav,1906.414892927854,0.07433855975115741,4085.1776123046875,0.4261205196380615,55.65015411376953,0.6830005049705505,-174.33619689941406,117.70889282226562,-8.041833877563477,5.487152099609375,-7.370235919952393,-10.626914978027344,-16.235851287841797,-11.442435264587402,-6.390635013580322,7.785796642303467,-2.5912764072418213,5.669784069061279,-2.390486240386963,4.4209465980529785,-0.2577778100967407,Far_miss
328969__kickhat__remix-at-club-ambience_06.wav,1826.905221243535,0.0710177951388889,3772.248331705729,0.40638309717178345,54.82033920288086,0.9056620597839355,-167.62643432617188,122.43013763427734,-9.327390670776367,6.55116081237793,-2.2865216732025146,-13.52005386352539,-12.497588157653809,-4.842071056365967,-7.670806884765625,8.462370872497559,4.944220542907715,9.35515308380127,-4.590993881225586,4.267904758453369,-0.1862056404352188,Far_miss
328969__kickhat__remix-at-club-ambience_07.wav,1860.8161290127127,0.07532868561921297,3837.147013346354,0.40429648756980896,54.349876403808594,0.8722355365753174,-166.81253051757812,120.1946792602539,-10.734208106994629,9.077332496643066,1.8593388795852661,-13.619221687316895,-15.190960884094238,-7.4803385734558105,-7.048520565032959,9.051532745361328,2.5120701789855957,8.3602933883667,-1.931379795074463,5.729483127593994,-1.3802690505981445,Far_miss
328969__kickhat__remix-at-club-ambience_08.wav,1871.689286458348,0.07550048828125,3882.55615234375,0.43397897481918335,54.47538757324219,0.7632404565811157,-167.02581787109375,120.08345794677734,-13.131272315979004,4.817532062530518,-3.2527694702148438,-13.394850730895996,-16.643856048583984,-6.96695613861084,-11.232213020324707,4.461940288543701,0.40112611651420593,8.044872283935547,-0.9955410957336426,4.519610404968262,-1.9975709915161133,Far_miss
328969__kickhat__remix-at-club-ambience_09.wav,1823.202283828331,0.08107955367476852,3578.69873046875,0.4205387830734253,60.68750762939453,0.4409257769584656,-192.1857452392578,115.11990356445312,-30.35941505432129,-2.2013001441955566,-21.066858291625977,-19.38141632080078,-31.298337936401367,-20.793424606323242,-23.641788482666016,-6.696855545043945,-13.679011344909668,-3.3619000911712646,-10.672759056091309,-5.851438045501709,-11.145063400268555,Far_miss
328969__kickhat__remix-at-club-ambience_10.wav,1703.5615031651648,0.07588478370949074,3257.2957356770835,0.4136154353618622,65.09982299804688,0.40652650594711304,-209.1442108154297,120.9666976928711,-29.666841506958008,-1.3040779829025269,-18.551620483398438,-23.337913513183594,-31.148330688476562,-23.36384391784668,-22.93858528137207,-7.241247177124023,-13.40166187286377,-1.121789574623108,-11.257190704345703,-4.261119365692139,-11.48311996459961,Far_miss
328969__kickhat__remix-at-club-ambience_11.wav,1822.4840439863126,0.07970287181712964,3665.130615234375,0.4080295264720917,60.756256103515625,0.4666576087474823,-193.5003662109375,114.92372131347656,-25.62480354309082,-5.274722099304199,-21.95931625366211,-19.249727249145508,-29.92979621887207,-23.45289421081543,-20.41492462158203,-5.584941864013672,-12.973377227783203,-4.8212666511535645,-13.039958000183105,-6.414546489715576,-13.062999725341797,Far_miss
328969__kickhat__remix-at-club-ambience_12.wav,1641.6944342560046,0.06887026186342593,3198.9766438802085,0.45025861263275146,58.60832595825195,0.6705600619316101,-178.5173797607422,131.25021362304688,-21.34518814086914,11.36042594909668,-6.995038032531738,-7.951767921447754,-14.573936462402344,-10.821064949035645,-10.352272987365723,9.182841300964355,1.4817301034927368,5.728360652923584,-1.891059160232544,4.090648651123047,-3.247291326522827,Far_miss
328969__kickhat__remix-at-club-ambience_13.wav,1684.1926503167929,0.06488263165509259,3433.000691731771,0.4374283254146576,58.92848587036133,0.6640017628669739,-183.5660858154297,127.08885192871094,-10.682104110717773,10.909578323364258,-9.097942352294922,-8.400555610656738,-18.66080093383789,-11.591094017028809,-5.983768463134766,7.606430530548096,0.4501393735408783,7.710588455200195,-2.792618989944458,3.4309208393096924,-1.755675196647644,Far_miss
328969__kickhat__remix-at-club-ambience_14.wav,1663.9010163918688,0.06475604021990741,3325.434366861979,0.44573479890823364,60.11729431152344,0.595588743686676,-189.60159301757812,127.09767150878906,-11.497218132019043,12.78098201751709,-7.378061294555664,-6.544308185577393,-15.67148208618164,-10.919471740722656,-8.366829872131348,3.932722568511963,-0.19862747192382812,5.920299530029297,-2.4138166904449463,2.146730899810791,-3.4384825229644775,Far_miss
328969__kickhat__remix-at-club-ambience_15.wav,1958.6892940784483,0.07363326461226852,4317.8558349609375,0.45346760749816895,51.64142990112305,0.7999119758605957,-158.3946533203125,116.20232391357422,-0.2644921541213989,7.556074142456055,-3.6699960231781006,-5.762308597564697,-12.140105247497559,-7.94370698928833,-5.71997594833374,6.914316654205322,3.226079225540161,7.533581733703613,-1.0746839046478271,4.708659648895264,-2.3511853218078613,Far_miss
328969__kickhat__remix-at-club-ambience_16.wav,1878.9372910227717,0.07120768229166667,4033.7371826171875,0.4515007734298706,52.101051330566406,0.8584868907928467,-157.947265625,119.17550659179688,-4.168792724609375,7.337342262268066,-5.703536033630371,-7.1299614906311035,-15.684403419494629,-11.078351974487305,-5.579474449157715,8.12693977355957,0.5398314595222473,6.838663101196289,-1.3492274284362793,5.3190836906433105,0.4361250698566437,Far_miss
