filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mel_spec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
332397__kedr-sfx__theatre-hall_01.wav,1341.229734775925,0.052788628472222224,2593.9534505208335,0.41627949476242065,63.32756805419922,1.7081873416900635,-156.4157257080078,148.63584899902344,-3.410545587539673,18.680431365966797,-7.897128105163574,-5.263885498046875,-12.998372077941895,-2.022064685821533,-13.22746753692627,-2.3728833198547363,-7.620126724243164,0.3148029148578644,Far_miss
332397__kedr-sfx__theatre-hall_02.wav,1393.842793004533,0.059436939380787035,2667.12646484375,0.4246998429298401,60.051448822021484,2.2039127349853516,-139.57420349121094,148.30982971191406,-5.265091419219971,13.455259323120117,-14.892908096313477,-6.535506725311279,-9.85129165649414,-0.65932297706604,-14.442083358764648,-1.9346586465835571,-6.603302955627441,0.8545364141464233,Far_miss
332397__kedr-sfx__theatre-hall_03.wav,1349.8258061656245,0.05851010923032408,2535.53466796875,0.4586765766143799,59.747379302978516,2.483114004135132,-134.44178771972656,151.74217224121094,-6.843384265899658,13.593209266662598,-11.35887622833252,-6.110317230224609,-12.215954780578613,-0.6469042301177979,-15.06978988647461,-0.7766379117965698,-3.7667620182037354,-1.370413899421692,Far_miss
332397__kedr-sfx__theatre-hall_04.wav,1376.7229409321783,0.057393391927083336,2662.092081705729,0.39405474066734314,60.443450927734375,2.461613178253174,-141.33795166015625,148.0978240966797,-3.883584499359131,14.947572708129883,-13.162012100219727,-4.874969005584717,-12.669867515563965,-3.191910982131958,-16.372329711914062,-6.352142333984375,-6.737550735473633,1.0381615161895752,Far_miss
332397__kedr-sfx__theatre-hall_05.wav,1440.2683165139172,0.06625931351273148,2763.427734375,0.45423296093940735,63.292572021484375,1.381305456161499,-153.7930450439453,149.79620361328125,-11.756094932556152,13.441691398620605,-11.964611053466797,-6.2783732414245605,-16.133901596069336,-1.4203882217407227,-12.771750450134277,-3.518937110900879,-2.819828510284424,1.4411736726760864,Far_miss
332397__kedr-sfx__theatre-hall_06.wav,1401.6310419851006,0.0638699001736111,2599.5361328125,0.45309901237487793,70.36683654785156,0.7038848400115967,-188.04104614257812,150.29989624023438,-5.759164810180664,11.460494041442871,-9.47396469116211,-3.8366715908050537,-11.045378684997559,2.268470525741577,-9.89594841003418,1.5680451393127441,-2.948859930038452,0.9752593040466309,Far_miss
332397__kedr-sfx__theatre-hall_07.wav,1562.2770650947577,0.0715060763888889,3049.1414388020835,0.4564048945903778,64.67296600341797,0.7875881195068359,-169.11705017089844,141.55564880371094,-6.662050724029541,8.062291145324707,-13.535560607910156,-2.1222822666168213,-9.49808120727539,1.029000997543335,-11.088268280029297,-0.8973524570465088,-3.897754430770874,1.8222116231918335,Far_miss
332397__kedr-sfx__theatre-hall_08.wav,1447.4661755925292,0.06374104817708333,2817.3604329427085,0.4263831377029419,63.73802947998047,1.5000630617141724,-157.49171447753906,148.34054565429688,-4.622768402099609,11.357928276062012,-11.753368377685547,-6.811670303344727,-11.716286659240723,0.05246162414550781,-13.308290481567383,-2.377606153488159,-5.715380668640137,4.424922943115234,Far_miss
332397__kedr-sfx__theatre-hall_09.wav,1436.323331713402,0.06495496961805555,2762.6302083333335,0.41303667426109314,65.5643539428711,1.2193419933319092,-166.4569549560547,147.088623046875,-8.330065727233887,16.462797164916992,-7.367400169372559,-8.205636978149414,-12.017264366149902,-2.5653538703918457,-14.513043403625488,-1.8188872337341309,-6.308319091796875,1.3449441194534302,Far_miss
332397__kedr-sfx__theatre-hall_10.wav,1407.3555876942924,0.06077745225694445,2699.6256510416665,0.3964800536632538,66.41087341308594,1.384685754776001,-170.21311950683594,149.0670623779297,-4.127302646636963,10.45305061340332,-9.710081100463867,-5.4124674797058105,-10.989556312561035,-2.3412158489227295,-14.320154190063477,-1.7157342433929443,-3.907310962677002,1.9535164833068848,Far_miss
332397__kedr-sfx__theatre-hall_11.wav,1350.911260509219,0.05810546875,2523.272705078125,0.41030624508857727,59.25712203979492,2.705988883972168,-132.59922790527344,151.33612060546875,-5.890807151794434,13.162005424499512,-9.417929649353027,-5.298101425170898,-11.533910751342773,-3.992696762084961,-12.061015129089355,-3.435145139694214,-5.935052871704102,3.6131484508514404,Far_miss
332397__kedr-sfx__theatre-hall_12.wav,1451.6610384737926,0.06302445023148148,2818.8557942708335,0.40443259477615356,59.06503677368164,2.613884210586548,-136.08767700195312,145.6205291748047,-2.350344657897949,9.445328712463379,-11.300482749938965,-7.151044845581055,-17.09764289855957,-2.8736517429351807,-10.7969970703125,-5.0321879386901855,-6.241378307342529,2.6863577365875244,Far_miss
332397__kedr-sfx__theatre-hall_13.wav,1411.846184402175,0.060698332609953706,2708.149210611979,0.3821287751197815,65.44171142578125,1.522404432296753,-166.9447021484375,147.23971557617188,0.014802650548517704,13.088685989379883,-9.621967315673828,-3.22243595123291,-12.911626815795898,-1.0327351093292236,-13.941468238830566,-1.222906231880188,-2.763998508453369,0.39932501316070557,Far_miss
332397__kedr-sfx__theatre-hall_14.wav,1525.2534685384699,0.06685158058449074,3134.3770345052085,0.40091997385025024,57.35891342163086,2.5326147079467773,-132.6468048095703,139.0646209716797,-6.423174858093262,21.754236221313477,-13.47203254699707,-9.402027130126953,-12.557207107543945,-3.2765228748321533,-20.78565788269043,0.7517150640487671,-5.434569358825684,-3.0438990592956543,Far_miss
332397__kedr-sfx__theatre-hall_15.wav,1464.0862414774597,0.06238245081018518,2920.8892822265625,0.3851570785045624,61.47733688354492,2.059360980987549,-150.4098358154297,142.9034881591797,-2.469632863998413,16.382883071899414,-17.617172241210938,-8.451326370239258,-14.208345413208008,-3.464707612991333,-18.19750213623047,-3.6061112880706787,-4.312983989715576,-0.3069568872451782,Far_miss
332397__kedr-sfx__theatre-hall_16.wav,1471.517296037634,0.06384051287615741,2897.711181640625,0.38644999265670776,56.68071746826172,3.298593521118164,-127.01866149902344,140.9652099609375,-6.941449165344238,17.030765533447266,-12.59952163696289,-8.777276039123535,-15.667167663574219,-2.8244996070861816,-16.665157318115234,-3.680100917816162,-7.002655029296875,-4.6082587242126465,Far_miss
332397__kedr-sfx__theatre-hall_17.wav,1406.6137272668848,0.05901195384837963,2752.411905924479,0.40453413128852844,58.566043853759766,3.2816619873046875,-132.05532836914062,145.60305786132812,-2.9450531005859375,16.404376983642578,-11.976813316345215,-11.159880638122559,-12.946403503417969,-0.7086682319641113,-18.589250564575195,-6.726109027862549,-6.335705757141113,-4.107163429260254,Far_miss
332397__kedr-sfx__theatre-hall_18.wav,1401.7340037547954,0.05522777416087963,2773.1974283854165,0.4062908887863159,63.025325775146484,1.8654905557632446,-157.32028198242188,144.76133728027344,4.231466770172119,17.221073150634766,-8.921928405761719,-7.6291022300720215,-13.711512565612793,-0.23358140885829926,-15.216828346252441,-3.945662021636963,-8.291694641113281,-1.9297860860824585,Far_miss
332397__kedr-sfx__theatre-hall_19.wav,1405.2586688165525,0.057933666087962965,2785.608927408854,0.4360692501068115,63.06707000732422,1.7090271711349487,-156.78041076660156,146.39239501953125,3.0588572025299072,13.223986625671387,-11.561297416687012,-3.1112165451049805,-12.406245231628418,-1.3184057474136353,-14.878015518188477,-4.941568851470947,-6.385646343231201,1.029870867729187,Far_miss
332397__kedr-sfx__theatre-hall_20.wav,1310.2213052543905,0.057122124565972224,2445.513916015625,0.434618204832077,63.447654724121094,2.3472776412963867,-150.9373321533203,153.45010375976562,-0.21716563403606415,14.686530113220215,-10.142365455627441,-6.196728706359863,-9.513934135437012,-2.2596800327301025,-17.934907913208008,-4.841353893280029,-3.9081668853759766,1.2564966678619385,Far_miss
332397__kedr-sfx__theatre-hall_21.wav,1459.937550990657,0.060924388744212965,2972.828165690104,0.42444348335266113,69.82120513916016,0.9725784659385681,-188.5935821533203,144.80792236328125,3.3543596267700195,12.839838027954102,-8.14670467376709,-4.627313137054443,-11.425792694091797,0.30743393301963806,-13.370861053466797,-1.5842797756195068,-4.48595666885376,1.453800082206726,Far_miss
332397__kedr-sfx__theatre-hall_22.wav,1422.1214032915884,0.056507251880787035,2889.387003580729,0.40531662106513977,62.658809661865234,1.7234902381896973,-158.06680297851562,142.7571258544922,3.008744239807129,20.611190795898438,-9.600594520568848,-3.1714627742767334,-12.162044525146484,-1.5372865200042725,-12.303191184997559,-3.472879648208618,-7.363439559936523,0.19517241418361664,Far_miss
332397__kedr-sfx__theatre-hall_23.wav,1427.162682008043,0.06180600766782408,2795.0297037760415,0.4083208739757538,55.09236145019531,4.063528537750244,-114.32872772216797,145.60745239257812,-7.498932838439941,15.71346664428711,-9.187151908874512,-8.954649925231934,-11.216392517089844,-5.321686267852783,-20.269243240356445,-2.0688443183898926,-5.582513332366943,0.5017102360725403,Far_miss
332397__kedr-sfx__theatre-hall_24.wav,1359.3699834874806,0.059995298032407406,2553.9276123046875,0.459646999835968,62.85795593261719,1.6945403814315796,-150.7404022216797,151.64944458007812,-7.844707489013672,14.154068946838379,-11.501626014709473,-8.902174949645996,-9.949051856994629,-2.3670504093170166,-13.810383796691895,-0.702294647693634,-7.226052761077881,1.5248466730117798,Far_miss
332397__kedr-sfx__theatre-hall_25.wav,1383.8185700535932,0.061249909577546294,2599.3865966796875,0.3981602191925049,60.29466247558594,2.2780089378356934,-139.52932739257812,149.56773376464844,-5.980847358703613,10.36699104309082,-8.535773277282715,-7.128345489501953,-11.623030662536621,0.1889083981513977,-17.13702392578125,-4.660111427307129,-7.340091228485107,-1.8155027627944946,Far_miss
332397__kedr-sfx__theatre-hall_26.wav,1307.5535383070173,0.06077293113425926,2358.48388671875,0.4333844482898712,64.28303527832031,1.860167384147644,-153.7200164794922,155.37001037597656,-7.605813980102539,11.23720645904541,-9.441768646240234,-8.884106636047363,-10.913260459899902,0.992745578289032,-15.581876754760742,-0.71187424659729,-6.240719318389893,-2.8955399990081787,Far_miss
332397__kedr-sfx__theatre-hall_27.wav,1379.3923613170234,0.05903455946180555,2591.6605631510415,0.422168493270874,66.055908203125,1.3044145107269287,-168.0706787109375,149.15626525878906,-1.6000615358352661,14.223700523376465,-8.496456146240234,-8.054356575012207,-9.99493408203125,0.31719422340393066,-15.23478889465332,-3.162823438644409,-4.15392541885376,-0.6954578161239624,Far_miss
332397__kedr-sfx__theatre-hall_28.wav,1401.9236669232448,0.05880172164351852,2696.136474609375,0.43528831005096436,57.341304779052734,2.9419519901275635,-126.00287628173828,146.70257568359375,-6.402926921844482,16.47311019897461,-7.80653190612793,-8.101988792419434,-14.093863487243652,-4.649135589599609,-19.634361267089844,-2.991854667663574,-5.8782267570495605,-1.1583516597747803,Far_miss
332397__kedr-sfx__theatre-hall_29.wav,1397.6343637864557,0.0628812607020548,2600.6504842679797,0.4502663016319275,60.44289016723633,2.010749101638794,-140.5814971923828,149.029052734375,-11.617186546325684,14.891226768493652,-7.012773036956787,-5.9131269454956055,-12.338253021240234,-4.812092304229736,-10.541488647460938,-2.8540611267089844,-10.512059211730957,-3.7075934410095215,Far_miss
332726__sethlind__screaming-monkey-or-bird_0.wav,3406.987788074846,0.19926396122685186,6851.944986979167,0.5897870659828186,59.62427520751953,1.0483006238937378,-173.22360229492188,56.10997009277344,-5.372979164123535,22.38546371459961,20.175947189331055,22.029077529907227,-0.5093621015548706,23.836679458618164,-6.553369522094727,23.590686798095703,-3.6179003715515137,15.982608795166016,Far_miss
332726__sethlind__screaming-monkey-or-bird_1.wav,2886.115850912409,0.14530326224662163,7287.970795502534,0.6027063727378845,86.265380859375,0.5029929876327515,-279.20184326171875,71.63636016845703,19.74176788330078,29.39736557006836,34.54693603515625,8.766789436340332,-12.498519897460938,33.05323791503906,2.9072020053863525,10.06836986541748,-8.71500015258789,27.7217960357666,Far_miss
335031__heraclitopd__students-chatting-amb_0.wav,1056.3061333952342,0.022257486979166668,1931.109619140625,0.4907369613647461,181.31240844726562,0.0009298998629674315,-611.8701782226562,127.88359069824219,24.772619247436523,10.090112686157227,5.891775608062744,18.72325325012207,8.641678810119629,8.181464195251465,-2.205935478210449,6.240264892578125,0.4518217146396637,11.837007522583008,Far_miss
335031__heraclitopd__students-chatting-amb_1.wav,1033.1591345805555,0.020724826388888888,1804.4026692708333,0.5484686493873596,176.8131103515625,0.0009633962181396782,-595.4789428710938,135.49044799804688,25.246999740600586,14.381996154785156,9.22250747680664,17.42597198486328,5.621616363525391,9.428991317749023,2.036851167678833,9.830077171325684,2.810987710952759,10.280720710754395,Far_miss
335031__heraclitopd__students-chatting-amb_2.wav,952.688194996963,0.02656159577546296,1580.596923828125,0.3409121036529541,167.92945861816406,0.0016510660061612725,-559.7453002929688,152.2112274169922,19.299983978271484,14.2513427734375,12.353057861328125,13.870569229125977,1.1890665292739868,6.0546393394470215,-2.937425136566162,6.240060329437256,0.10948704183101654,12.173200607299805,Far_miss
335031__heraclitopd__students-chatting-amb_3.wav,973.6030365793564,0.03356029369212963,1551.5370686848958,0.38986441493034363,165.2643585205078,0.0015901372535154223,-548.339599609375,158.0478515625,17.19190788269043,15.270702362060547,7.845711708068848,11.538331031799316,6.179649829864502,3.241698741912842,-8.844743728637695,6.465366840362549,-1.7109313011169434,8.818153381347656,Far_miss
335031__heraclitopd__students-chatting-amb_4.wav,1018.8620842642057,0.027852376302083332,1759.6415201822917,0.4128333628177643,169.3181610107422,0.001285990932956338,-565.585205078125,147.88865661621094,27.34266471862793,13.531050682067871,10.725493431091309,15.080324172973633,4.951455116271973,9.63790512084961,-1.065747618675232,7.23866605758667,-0.753130316734314,8.996938705444336,Far_miss
335031__heraclitopd__students-chatting-amb_5.wav,934.4348586200217,0.02593768084490741,1504.5328776041667,0.4672842025756836,170.38534545898438,0.0013451962731778622,-567.9680786132812,153.3268585205078,25.710350036621094,16.027267456054688,8.82342529296875,15.999473571777344,6.004560470581055,7.5443949699401855,-0.9698048830032349,9.379716873168945,-0.09028950333595276,8.258231163024902,Far_miss
335031__heraclitopd__students-chatting-amb_6.wav,842.8494155724759,0.022805606617647058,1446.2712545955883,0.31223970651626587,215.35107421875,0.0005358329508453608,-732.2191162109375,104.18279266357422,18.352455139160156,13.011289596557617,11.729691505432129,10.96815299987793,0.060390617698431015,3.498635768890381,-0.5040745735168457,3.659273386001587,-2.758718729019165,6.170956611633301,Far_miss
338955__carmsie__what-is-that_(1)_0.wav,4322.869707559463,0.36128291377314814,7214.520263671875,0.47574469447135925,130.97010803222656,0.10429252684116364,-439.6980895996094,34.20749282836914,-29.94293212890625,-10.444831848144531,-11.05704116821289,-9.503662109375,-13.928740501403809,-5.406389236450195,-15.826845169067383,-3.6619582176208496,-17.205137252807617,-15.431644439697266,Far_miss
338955__carmsie__what-is-that_(1)_1.wav,5097.691882241288,0.46430573640046297,7868.5414632161455,0.4504064917564392,150.32545471191406,0.05425233021378517,-511.2533874511719,16.446531295776367,-30.83713722229004,-9.97355842590332,-9.319877624511719,-4.118514537811279,-8.243996620178223,-2.6100926399230957,-7.315478801727295,1.2389105558395386,-15.098695755004883,-7.311253070831299,Far_miss
338955__carmsie__what-is-that_(1)_2.wav,4762.0537018365,0.4006754557291667,7699.9643961588545,0.43978047370910645,87.81907653808594,4.1768622398376465,-266.170166015625,0.8385241627693176,-44.336082458496094,-25.610511779785156,-17.817583084106445,0.650209903717041,-9.477124214172363,-3.0608036518096924,-7.237746715545654,5.547138214111328,-15.863624572753906,-10.419818878173828,Far_miss
338955__carmsie__what-is-that_(1)_3.wav,3458.981950921402,0.20206931785300927,6737.1510823567705,0.3517708480358124,56.35151672363281,13.330205917358398,-128.44314575195312,13.871001243591309,-50.92704391479492,-32.53230667114258,-27.415372848510742,-6.705099582672119,-20.927833557128906,-8.80284595489502,-11.818900108337402,12.01876449584961,-17.177518844604492,-17.217449188232422,Far_miss
338955__carmsie__what-is-that_(1)_4.wav,2864.10945017958,0.14973612034574468,6394.215944980053,0.6039531230926514,143.21864318847656,0.00022896450536791235,-488.3661193847656,76.46147918701172,-22.28188133239746,-15.80096435546875,-18.74630355834961,-4.815971851348877,-8.8001070022583,-0.9811283946037292,-9.246293067932129,-2.0286593437194824,-13.982967376708984,-6.320224285125732,Far_miss
338955__carmsie__what-is-that_0.wav,4322.869707559463,0.36128291377314814,7214.520263671875,0.47574469447135925,130.97010803222656,0.10429252684116364,-439.6980895996094,34.20749282836914,-29.94293212890625,-10.444831848144531,-11.05704116821289,-9.503662109375,-13.928740501403809,-5.406389236450195,-15.826845169067383,-3.6619582176208496,-17.205137252807617,-15.431644439697266,Far_miss
338955__carmsie__what-is-that_1.wav,5097.691882241288,0.46430573640046297,7868.5414632161455,0.4504064917564392,150.32545471191406,0.05425233021378517,-511.2533874511719,16.446531295776367,-30.83713722229004,-9.97355842590332,-9.319877624511719,-4.118514537811279,-8.243996620178223,-2.6100926399230957,-7.315478801727295,1.2389105558395386,-15.098695755004883,-7.311253070831299,Far_miss
338955__carmsie__what-is-that_2.wav,4762.0537018365,0.4006754557291667,7699.9643961588545,0.43978047370910645,87.81907653808594,4.1768622398376465,-266.170166015625,0.8385241627693176,-44.336082458496094,-25.610511779785156,-17.817583084106445,0.650209903717041,-9.477124214172363,-3.0608036518096924,-7.237746715545654,5.547138214111328,-15.863624572753906,-10.419818878173828,Far_miss
338955__carmsie__what-is-that_3.wav,3458.981950921402,0.20206931785300927,6737.1510823567705,0.3517708480358124,56.35151672363281,13.330205917358398,-128.44314575195312,13.871001243591309,-50.92704391479492,-32.53230667114258,-27.415372848510742,-6.705099582672119,-20.927833557128906,-8.80284595489502,-11.818900108337402,12.01876449584961,-17.177518844604492,-17.217449188232422,Far_miss
338955__carmsie__what-is-that_4.wav,2864.10945017958,0.14973612034574468,6394.215944980053,0.6039531230926514,143.21864318847656,0.00022896450536791235,-488.3661193847656,76.46147918701172,-22.28188133239746,-15.80096435546875,-18.74630355834961,-4.815971851348877,-8.8001070022583,-0.9811283946037292,-9.246293067932129,-2.0286593437194824,-13.982967376708984,-6.320224285125732,Far_miss
352960__pillonoise__beach-atmosphere-leipzig-germany-cospudener-see_00.wav,1724.242190386811,0.08338080512152778,3818.3553059895835,0.394706130027771,100.04383087158203,0.0361713208258152,-316.8064270019531,130.97877502441406,-5.4480204582214355,25.024621963500977,-24.202714920043945,13.046935081481934,-12.63807487487793,4.060915470123291,-11.257923126220703,1.0455732345581055,-6.8793110847473145,8.823995590209961,Far_miss
352960__pillonoise__beach-atmosphere-leipzig-germany-cospudener-see_01.wav,2064.7395328851467,0.09977213541666667,4592.9026285807295,0.4700568914413452,86.67158508300781,0.06542101502418518,-271.8428955078125,114.94676208496094,-11.430158615112305,22.083860397338867,-24.60025978088379,10.91419506072998,-15.405908584594727,5.785970211029053,-10.935047149658203,4.337037086486816,-10.25070571899414,6.55183219909668,Far_miss
352960__pillonoise__beach-atmosphere-leipzig-germany-cospudener-see_02.wav,1878.1484628350822,0.10249385127314815,3937.635294596354,0.34120261669158936,90.53118896484375,0.12136305868625641,-283.5278015136719,121.15127563476562,-17.283828735351562,24.52454376220703,-28.149473190307617,9.285280227661133,-11.295799255371094,1.2043111324310303,-12.057050704956055,-2.5534861087799072,-8.07205581665039,9.807354927062988,Far_miss
352960__pillonoise__beach-atmosphere-leipzig-germany-cospudener-see_03.wav,1763.878207676161,0.09702555338541667,3593.8517252604165,0.3836229145526886,95.70580291748047,0.04841373488306999,-298.31219482421875,131.7397918701172,-26.74057388305664,22.025522232055664,-23.630098342895508,6.818271160125732,-12.292665481567383,4.755748271942139,-7.504712104797363,-0.8366383910179138,-5.986141681671143,7.108789443969727,Far_miss
352960__pillonoise__beach-atmosphere-leipzig-germany-cospudener-see_04.wav,1837.3161933242782,0.09861472800925926,3826.629638671875,0.3884398341178894,88.41991424560547,0.08557752519845963,-274.0737609863281,125.03177642822266,-21.959856033325195,21.367931365966797,-25.107961654663086,4.4601240158081055,-13.039307594299316,-0.6282557845115662,-9.640326499938965,-1.4750938415527344,-9.622017860412598,5.393980026245117,Far_miss
352960__pillonoise__beach-atmosphere-leipzig-germany-cospudener-see_05.wav,1763.2464280970994,0.09618462456597222,3527.009073893229,0.38725346326828003,90.89237976074219,0.07494577765464783,-279.5650939941406,131.01895141601562,-25.977611541748047,25.050851821899414,-22.592403411865234,8.333674430847168,-15.237372398376465,-4.657447338104248,-9.141182899475098,-2.5022695064544678,-12.808184623718262,7.166922092437744,Far_miss
352960__pillonoise__beach-atmosphere-leipzig-germany-cospudener-see_06.wav,1833.894476065674,0.09480116102430555,3860.2254231770835,0.3925049901008606,93.91741180419922,0.048682935535907745,-296.3533020019531,124.97903442382812,-11.951570510864258,19.165599822998047,-18.287593841552734,8.658031463623047,-13.844294548034668,1.386641025543213,-8.252484321594238,1.170129656791687,-8.987298011779785,6.294520854949951,Far_miss
352960__pillonoise__beach-atmosphere-leipzig-germany-cospudener-see_07.wav,1950.0181761274553,0.11329707392939815,4065.239461263021,0.3940982222557068,90.39514923095703,0.055754031985998154,-282.6497497558594,122.25093841552734,-17.46929168701172,22.027931213378906,-22.65245246887207,15.248236656188965,-13.86155891418457,0.6908485293388367,-5.780628204345703,-2.8187496662139893,-9.447298049926758,8.69193172454834,Far_miss
352960__pillonoise__beach-atmosphere-leipzig-germany-cospudener-see_08.wav,1762.2229976427016,0.10333478009259259,3687.4613444010415,0.36190131306648254,97.04039764404297,0.07730160653591156,-302.90545654296875,132.30030822753906,-19.447145462036133,26.758089065551758,-25.649259567260742,7.0849785804748535,-10.053751945495605,-0.11844825744628906,-2.688433885574341,-3.2118518352508545,-10.016352653503418,8.408228874206543,Far_miss
352960__pillonoise__beach-atmosphere-leipzig-germany-cospudener-see_09.wav,1844.8127671454354,0.10486291956018519,3924.675496419271,0.37816065549850464,91.96405029296875,0.06475536525249481,-284.50006103515625,128.21669006347656,-26.28440284729004,26.481958389282227,-29.727439880371094,9.363868713378906,-10.648690223693848,-4.003107070922852,-4.69297456741333,-0.43545836210250854,-11.287821769714355,8.112034797668457,Far_miss
352960__pillonoise__beach-atmosphere-leipzig-germany-cospudener-see_10.wav,1873.2787855150225,0.10744222005208333,3829.4708251953125,0.3785995543003082,88.87310028076172,0.08264777064323425,-274.52252197265625,124.81742095947266,-28.573156356811523,19.97093391418457,-25.53935432434082,6.894003391265869,-8.799558639526367,-5.226091384887695,-6.677353382110596,-2.6908252239227295,-11.847210884094238,11.501005172729492,Far_miss
352960__pillonoise__beach-atmosphere-leipzig-germany-cospudener-see_11.wav,2141.448022683511,0.13779251663773148,4231.972249348958,0.35541263222694397,79.65040588378906,0.1298617273569107,-242.47877502441406,112.96627807617188,-33.348636627197266,19.064851760864258,-28.412260055541992,11.007396697998047,-13.6534423828125,2.242645740509033,-6.7837090492248535,-3.227753162384033,-11.065791130065918,11.690205574035645,Far_miss
352960__pillonoise__beach-atmosphere-leipzig-germany-cospudener-see_12.wav,2033.2835477002623,0.1352222583912037,4036.6780598958335,0.3263885974884033,79.53949737548828,0.1625659167766571,-240.25686645507812,118.207763671875,-34.79975891113281,23.30898666381836,-26.686885833740234,6.967230796813965,-11.185376167297363,-3.5038864612579346,-6.932066917419434,-4.394960880279541,-9.86487865447998,17.174692153930664,Far_miss
352960__pillonoise__beach-atmosphere-leipzig-germany-cospudener-see_13.wav,2068.6686533690213,0.10609654017857142,4461.328125,0.4351399838924408,84.15884399414062,0.0634874477982521,-263.8479309082031,114.79095458984375,-14.612312316894531,18.496063232421875,-19.00602912902832,6.709599494934082,-9.947921752929688,3.2269349098205566,-9.65849494934082,3.797072649002075,-8.89349365234375,10.930085182189941,Far_miss
353501__inspectorj__ambience-wind-chimes-a_00.wav,3521.3633035390953,0.2615921585648148,5609.3495686848955,0.17999745905399323,107.96691131591797,0.27715757489204407,-353.15716552734375,-20.093616485595703,-93.75489807128906,2.5804126262664795,-16.37619400024414,-3.4293925762176514,-28.834543228149414,-17.33551597595215,-19.050025939941406,-11.745176315307617,-20.46383285522461,0.37014105916023254,Far_miss
353501__inspectorj__ambience-wind-chimes-a_01.wav,3036.9871973781856,0.20451750578703703,4860.3729248046875,0.16254283487796783,86.92597961425781,0.2711619436740875,-276.0368347167969,9.407129287719727,-99.46831512451172,-1.7969145774841309,-20.494884490966797,-7.264400005340576,-35.378265380859375,-31.952280044555664,-13.71116828918457,-15.032905578613281,-22.803110122680664,-7.890642166137695,Far_miss
353501__inspectorj__ambience-wind-chimes-a_02.wav,3088.2469819030753,0.24355513961226852,5348.2594807942705,0.21366086602210999,89.39633178710938,0.12529103457927704,-281.6589660644531,16.75733184814453,-100.53495788574219,-20.965255737304688,-26.937955856323242,-10.45522689819336,-44.346370697021484,-30.21615982055664,-25.679548263549805,-12.250146865844727,-25.607213973999023,-1.9791592359542847,Far_miss
353501__inspectorj__ambience-wind-chimes-a_03.wav,3156.6743921050984,0.23118534794560186,5991.3645426432295,0.21312379837036133,88.80929565429688,0.171767920255661,-276.7230529785156,17.610843658447266,-98.41362762451172,-32.11018371582031,-35.69562911987305,-17.81919288635254,-47.40999221801758,-29.224464416503906,-27.126253128051758,-1.634374976158142,-27.001760482788086,-3.192258834838867,Far_miss
353501__inspectorj__ambience-wind-chimes-a_04.wav,3565.8113354122083,0.2452935112847222,6349.6531168619795,0.21515533328056335,84.03890228271484,0.21727359294891357,-263.2854309082031,-14.836773872375488,-95.11567687988281,-18.990066528320312,-33.878196716308594,-22.26055908203125,-33.277435302734375,-33.1307258605957,-27.031103134155273,0.3686401844024658,-23.47759246826172,-1.5268574953079224,Far_miss
353501__inspectorj__ambience-wind-chimes-a_05.wav,3576.7548930860194,0.24877025462962962,6647.578938802083,0.24461905658245087,83.25746154785156,0.2271641343832016,-257.2720642089844,-17.91561508178711,-99.65643310546875,-23.16278839111328,-35.37135314941406,-10.365302085876465,-36.28253173828125,-35.62171936035156,-33.59092330932617,0.4692148268222809,-24.52113914489746,5.2063984870910645,Far_miss
353501__inspectorj__ambience-wind-chimes-a_06.wav,3550.654057800413,0.2636040581597222,5841.080729166667,0.22309210896492004,86.20413970947266,0.2730725109577179,-269.4362487792969,-20.584630966186523,-101.27355194091797,-18.091962814331055,-32.76652908325195,-0.5964890718460083,-38.53950500488281,-37.245460510253906,-23.809131622314453,-4.379786014556885,-22.844831466674805,3.813427209854126,Far_miss
353501__inspectorj__ambience-wind-chimes-a_07.wav,3395.461188743155,0.2368435329861111,5893.318684895833,0.21667736768722534,86.80719757080078,0.20836670696735382,-272.057861328125,-12.80191421508789,-102.34205627441406,-21.82478904724121,-30.476957321166992,-11.415840148925781,-31.321046829223633,-36.18648147583008,-25.876012802124023,-1.7790182828903198,-25.679216384887695,-3.573293447494507,Far_miss
353501__inspectorj__ambience-wind-chimes-a_08.wav,3426.6081199828736,0.24873408564814814,6276.629638671875,0.20069654285907745,91.21221923828125,0.16197827458381653,-287.3963317871094,-10.567865371704102,-104.97434997558594,-18.15768051147461,-32.106014251708984,-6.544414520263672,-41.08256912231445,-21.073715209960938,-35.50172805786133,-2.0135738849639893,-26.702524185180664,-0.9192581176757812,Far_miss
353501__inspectorj__ambience-wind-chimes-a_09.wav,3211.0100309237464,0.23336000795717593,5288.7440999348955,0.20843107998371124,91.68739318847656,0.2448785901069641,-291.82305908203125,0.9323059320449829,-101.8834457397461,-15.222355842590332,-29.353065490722656,-2.71405291557312,-40.806785583496094,-33.039947509765625,-20.937952041625977,-11.54067611694336,-20.55582618713379,-1.8585337400436401,Far_miss
