filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,label
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_14.wav,1194.4213811604966,0.10377332899305555,2237.5091552734375,0.40742266178131104,70.25069427490234,-345.05621337890625,246.76475524902344,-63.74430465698242,-40.937862396240234,44.145050048828125,-26.725608825683594,-42.47486114501953,27.64864730834961,11.91006088256836,-27.351646423339844,8.003066062927246,19.2574462890625,-17.004886627197266,-4.796707630157471,16.478858947753906,-4.254825115203857,-7.410053730010986,17.024497985839844,7.318130016326904,-6.050487518310547,8.38226318359375,8.510315895080566,-7.502078533172607,-1.973131537437439,6.730350971221924,-1.373579502105713,0.4858628511428833,5.879668235778809,-0.8603641390800476,-3.9120540618896484,4.162670612335205,1.9514203071594238,-1.123017430305481,3.8092386722564697,3.4316961765289307,-1.6332287788391113,0.7033612728118896,2.6794049739837646,-0.9374312162399292,0.6540729403495789,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_15.wav,1138.9711380657125,0.09531656901041667,2157.6070149739585,0.4327433109283447,75.75713348388672,-372.2613525390625,266.61285400390625,-63.71587371826172,-37.96857833862305,54.166568756103516,-28.20853042602539,-50.43295669555664,23.592924118041992,10.677840232849121,-29.41545295715332,6.826263427734375,21.21122169494629,-15.761361122131348,-2.6941661834716797,15.061896324157715,-5.819390296936035,-9.000236511230469,17.512712478637695,5.311587810516357,-7.235037326812744,7.373754501342773,7.778121471405029,-7.321389198303223,-0.8134578466415405,6.643596172332764,-3.7526051998138428,-0.17175596952438354,5.262187957763672,-0.5550245642662048,-3.5446813106536865,5.878131866455078,2.686917304992676,-0.04650070145726204,3.573190212249756,1.8794194459915161,-1.7942261695861816,2.206713914871216,3.0177581310272217,-2.911868095397949,1.4728083610534668,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_16.wav,1183.4236382714632,0.10285780164930555,2172.809855143229,0.44440948963165283,63.98875427246094,-312.5020751953125,225.0779571533203,-56.70652389526367,-37.150691986083984,43.52372741699219,-20.12410545349121,-43.03742599487305,19.928760528564453,13.479687690734863,-24.727956771850586,0.9605940580368042,15.57473373413086,-12.59158706665039,-6.619912624359131,13.062761306762695,-1.3048020601272583,-5.209806442260742,14.430109977722168,8.633756637573242,-4.956209182739258,4.108225345611572,5.328856945037842,-6.632170677185059,-1.6273854970932007,6.694920063018799,-0.3363231122493744,-0.1860359013080597,6.39758825302124,1.2533594369888306,-3.923544406890869,2.0854265689849854,2.9624273777008057,0.4307143986225128,3.6143481731414795,2.9249024391174316,-1.7236958742141724,0.4265272915363312,2.7415974140167236,-1.3750463724136353,-0.5676980018615723,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_17.wav,1239.7942811228058,0.10911503544560185,2298.2706705729165,0.42978808283805847,70.99435424804688,-342.2268981933594,255.81695556640625,-69.4317398071289,-39.37918472290039,51.74497985839844,-29.130611419677734,-48.22602844238281,26.29738426208496,8.06857681274414,-33.632568359375,5.627578258514404,20.14057731628418,-17.601974487304688,-4.096802711486816,15.990928649902344,-5.5901570320129395,-7.779822826385498,17.898971557617188,5.924328804016113,-7.2323174476623535,8.384285926818848,7.1153483390808105,-9.184859275817871,-3.023820638656616,5.657402515411377,-2.9999637603759766,1.8733094930648804,7.893212795257568,1.215031623840332,-1.7130396366119385,6.0445637702941895,1.557043194770813,-1.719622254371643,4.091348648071289,2.832791328430176,-1.6639279127120972,1.2831406593322754,2.522495985031128,-2.9707348346710205,0.3690495193004608,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_18.wav,1168.540835746499,0.10341389973958333,2244.587198893229,0.4360750913619995,74.12296295166016,-359.66107177734375,263.63299560546875,-66.32723236083984,-37.49136734008789,54.13800811767578,-26.378684997558594,-42.637088775634766,30.503042221069336,9.339686393737793,-30.653478622436523,9.89810562133789,20.551406860351562,-20.644662857055664,-3.9015300273895264,17.28498649597168,-5.243435859680176,-8.127274513244629,18.17257308959961,5.302560329437256,-6.585732936859131,10.566600799560547,8.609965324401855,-7.74437952041626,-0.9959128499031067,7.300649166107178,-3.478806734085083,1.9193991422653198,7.946030139923096,0.9589565992355347,-3.110252618789673,4.793059825897217,0.9583255052566528,-1.1480836868286133,5.577853679656982,3.960815668106079,-0.5699719190597534,1.1832313537597656,3.2954680919647217,-2.1467154026031494,0.9226236939430237,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_19.wav,1270.2169847711214,0.11647090205439815,2278.4820556640625,0.42051178216934204,70.2054214477539,-329.498291015625,257.63116455078125,-70.28230285644531,-37.58058166503906,58.07463073730469,-29.701900482177734,-50.53203582763672,28.943132400512695,12.62767505645752,-34.58266830444336,2.0983006954193115,21.41787338256836,-17.995975494384766,-5.786984920501709,16.125953674316406,-0.3657436966896057,-8.082518577575684,15.951770782470703,6.197567462921143,-3.7469422817230225,8.297974586486816,6.29367733001709,-9.252012252807617,-4.151882648468018,5.075490474700928,-2.235231399536133,3.1795811653137207,5.0911865234375,0.3526063859462738,-1.3081387281417847,8.491828918457031,1.8828856945037842,-0.5783168077468872,3.1048696041107178,1.3824752569198608,-3.1473755836486816,0.9793174266815186,2.8617923259735107,-3.1108548641204834,0.7198184728622437,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_20.wav,1215.0717004118417,0.11054597077546297,2280.475870768229,0.45146235823631287,69.88465881347656,-335.6459655761719,255.19766235351562,-65.46627807617188,-38.24769973754883,51.38588333129883,-26.42213249206543,-47.171451568603516,27.109153747558594,12.51085090637207,-31.777271270751953,4.097784042358398,21.79002571105957,-14.35909366607666,-6.151830196380615,15.33495044708252,-3.531160593032837,-9.644044876098633,12.818333625793457,5.494207859039307,-6.655263423919678,6.978369235992432,8.282977104187012,-6.709618091583252,-4.061613082885742,4.066689491271973,-1.9988878965377808,0.22772662341594696,4.3692779541015625,0.6556341648101807,-0.23406489193439484,5.789486408233643,1.273125410079956,-1.4158686399459839,3.648984670639038,3.4620535373687744,0.20655284821987152,1.9243426322937012,1.6007094383239746,-3.159985303878784,0.012260295450687408,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_21.wav,1127.4642790593512,0.0938426830150463,2145.843505859375,0.4301159679889679,70.23343658447266,-344.07720947265625,248.3127899169922,-59.281002044677734,-39.621395111083984,43.97698211669922,-24.690792083740234,-41.27342987060547,28.05390167236328,13.671515464782715,-27.623451232910156,6.226356029510498,20.229692459106445,-15.429394721984863,-6.501601219177246,16.877145767211914,-0.5539066195487976,-6.960272789001465,13.747337341308594,6.679798126220703,-4.857318878173828,7.796995162963867,7.701851844787598,-8.074104309082031,-4.507692813873291,3.2146284580230713,-3.2260541915893555,0.14764553308486938,6.810796737670898,0.7910114526748657,-2.950010061264038,4.937479496002197,3.4635252952575684,-1.1727983951568604,0.8995243906974792,1.7310398817062378,-0.18116576969623566,2.021470785140991,0.8143240809440613,-3.802023410797119,-0.39697280526161194,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_22.wav,1128.82491060078,0.09624792028356481,2220.661417643229,0.3761149048805237,72.75325775146484,-353.6703186035156,262.11676025390625,-63.24683380126953,-41.06812286376953,46.90431213378906,-27.83443260192871,-42.55247116088867,28.381887435913086,8.086861610412598,-30.802162170410156,10.229255676269531,20.64533805847168,-20.015560150146484,-5.760446071624756,17.840471267700195,-4.430908679962158,-9.159815788269043,14.675256729125977,5.08079719543457,-5.414321422576904,11.950801849365234,9.597941398620605,-9.066460609436035,-4.38847017288208,4.655974864959717,-3.464406967163086,1.7859739065170288,9.20009994506836,1.4784947633743286,-4.417664527893066,3.5814754962921143,4.07609224319458,1.7941687107086182,3.7062134742736816,0.4514094591140747,-1.8740041255950928,1.5159541368484497,1.8702856302261353,-3.4210093021392822,0.6711898446083069,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_23.wav,1313.5782939792116,0.12216751663773148,2308.189900716146,0.4333314299583435,68.67705535888672,-325.817626953125,246.90818786621094,-71.03422546386719,-37.698177337646484,57.083984375,-27.794279098510742,-51.836727142333984,25.196170806884766,14.294672966003418,-28.640810012817383,5.231378078460693,21.50620460510254,-16.923974990844727,-6.099794864654541,16.698225021362305,-0.23015736043453217,-7.607844829559326,15.928387641906738,7.426019668579102,-5.464996337890625,5.7472147941589355,6.656383514404297,-7.123147487640381,-3.818535804748535,5.40748405456543,-0.7522132396697998,2.015817642211914,3.7897157669067383,0.15124447643756866,-1.7364798784255981,5.605224132537842,1.4754382371902466,-0.11183039098978043,2.586487293243408,1.385010004043579,-0.7086849808692932,1.6514884233474731,0.7243351340293884,-4.1837310791015625,0.8628643751144409,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_24.wav,1123.6061970573971,0.09600830078125,2166.8782552083335,0.44561004638671875,77.51175689697266,-388.4634704589844,262.4800109863281,-62.262062072753906,-36.862308502197266,59.87449264526367,-19.47283172607422,-45.24424743652344,26.91794776916504,16.954818725585938,-25.34143829345703,6.82667350769043,22.989145278930664,-13.265791893005371,-4.515047550201416,14.87692642211914,-0.6120054721832275,-6.26920223236084,14.663500785827637,3.4890081882476807,-6.623166561126709,7.655829429626465,8.640167236328125,-6.371219635009766,-1.6768040657043457,6.323512554168701,-2.174915075302124,0.15659034252166748,4.543549060821533,0.7550394535064697,-1.9425544738769531,5.362647533416748,1.1322457790374756,-1.2664939165115356,2.7555959224700928,2.6859514713287354,-0.9884249567985535,0.9964979887008667,1.6909962892532349,-2.564436197280884,0.9468128681182861,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_25.wav,1119.3854548257134,0.09199354383680555,2136.1735026041665,0.42557036876678467,67.37907409667969,-326.671875,241.89036560058594,-57.49738693237305,-38.78784942626953,45.993385314941406,-19.483352661132812,-41.05129623413086,24.621126174926758,16.015153884887695,-25.2462158203125,3.1724965572357178,19.967098236083984,-9.559864044189453,-5.1227641105651855,13.007063865661621,-3.099001884460449,-7.013834476470947,13.060446739196777,7.706043720245361,-3.142550468444824,7.52708625793457,5.657573223114014,-8.920968055725098,-2.240297317504883,7.403540134429932,-0.7640359401702881,-1.5482779741287231,4.972228050231934,0.6907156705856323,-2.3954591751098633,4.499971866607666,3.5057690143585205,-1.0793906450271606,2.099557638168335,3.2630538940429688,-0.3282264471054077,0.45132237672805786,1.3895655870437622,-1.3162087202072144,0.9242761135101318,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_26.wav,1171.6179313040075,0.10032371238425926,2194.043986002604,0.4352182447910309,68.86512756347656,-332.3806457519531,247.25811767578125,-62.820091247558594,-37.09061813354492,50.228126525878906,-25.09140968322754,-49.15078353881836,21.439697265625,13.483292579650879,-25.010263442993164,6.311166286468506,18.542503356933594,-14.626991271972656,-4.406302452087402,14.823576927185059,-5.018065452575684,-7.4767608642578125,16.141904830932617,6.05538272857666,-7.168829441070557,7.596484184265137,8.367623329162598,-8.014395713806152,-1.993123173713684,7.787534236907959,-0.39018821716308594,0.19725552201271057,6.673797607421875,1.5037602186203003,-1.76851487159729,5.297209739685059,2.636353015899658,-1.347933292388916,2.2207279205322266,2.322484016418457,-0.9520323276519775,2.793064832687378,2.865426778793335,-2.8070101737976074,-0.08780062943696976,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_27.wav,1222.8659794734249,0.10767957899305555,2188.2120768229165,0.4499022960662842,68.35797882080078,-314.2248229980469,256.64703369140625,-72.9709243774414,-45.91746520996094,49.84131622314453,-27.198976516723633,-48.095314025878906,26.818435668945312,14.873653411865234,-29.090272903442383,2.575195550918579,17.503177642822266,-15.828801155090332,-4.160577774047852,14.920282363891602,-2.910264253616333,-6.307810306549072,15.291890144348145,4.030710697174072,-4.979626655578613,9.880009651184082,7.367837429046631,-9.239867210388184,-1.5749844312667847,7.283963680267334,-2.9861466884613037,-1.6307373046875,5.085727214813232,1.9957753419876099,-0.8675535917282104,5.624483108520508,2.3109869956970215,0.06248262897133827,2.8939123153686523,1.8291572332382202,-1.291416883468628,1.4667414426803589,1.3917075395584106,-2.6748669147491455,0.19993768632411957,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_28.wav,1200.0116120566852,0.10533763744212964,2164.037068684896,0.46579742431640625,66.47173309326172,-306.9710998535156,246.64398193359375,-69.92861938476562,-45.53459548950195,48.90353775024414,-20.692922592163086,-43.385799407958984,22.721494674682617,11.925795555114746,-27.223033905029297,2.253976821899414,13.450145721435547,-17.40312385559082,-2.335759401321411,15.83128833770752,-7.055887222290039,-11.74492073059082,14.126738548278809,5.578293323516846,-6.440666675567627,7.663051605224609,8.89510726928711,-7.613082408905029,-2.9474103450775146,5.761744022369385,-1.3563008308410645,0.5229095816612244,6.1833062171936035,1.5689936876296997,-0.4679993987083435,6.535243511199951,1.8784277439117432,-2.1438207626342773,2.619520902633667,3.2950551509857178,-0.9085964560508728,1.8702038526535034,2.4316623210906982,-2.7122323513031006,-0.8856434226036072,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_29.wav,1212.7899262084716,0.10735179759837964,2208.4991455078125,0.43862906098365784,71.3369140625,-331.14849853515625,269.1736145019531,-74.64765930175781,-45.852882385253906,54.76591873168945,-27.589265823364258,-49.081298828125,27.565872192382812,15.951167106628418,-26.441556930541992,7.176955699920654,17.539003372192383,-20.88075065612793,-4.756987571716309,15.430008888244629,-6.25400447845459,-10.903460502624512,15.893462181091309,4.809413433074951,-5.8596343994140625,8.751038551330566,7.680973052978516,-8.554678916931152,-1.2409753799438477,6.174254894256592,-3.539318323135376,0.8867358565330505,6.325855731964111,-0.22516858577728271,-2.880152940750122,6.166706562042236,0.6756657958030701,-2.150766134262085,2.8941502571105957,2.419159412384033,-2.485826253890991,1.3264203071594238,1.8766051530838013,-3.361272096633911,0.8167378902435303,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_30.wav,1251.5097092461208,0.11708577473958333,2251.2664794921875,0.41613224148750305,63.307254791259766,-302.145751953125,225.93698120117188,-59.29172134399414,-35.405521392822266,44.50955581665039,-25.24692726135254,-45.71348190307617,22.631338119506836,14.288792610168457,-25.56726837158203,3.1417112350463867,18.26715660095215,-14.557765007019043,-8.257915496826172,13.805463790893555,0.14112702012062073,-5.802642822265625,13.799147605895996,7.369272708892822,-5.728775501251221,4.691388130187988,7.64166784286499,-4.9333271980285645,-2.602926731109619,5.197457313537598,-0.1715272217988968,0.9709497094154358,5.714361190795898,1.776429295539856,-2.320739984512329,2.5960986614227295,0.9308332800865173,-0.7563670873641968,2.9268641471862793,3.086839437484741,-0.7108721137046814,0.9361046552658081,1.8722974061965942,-2.1274449825286865,-0.7009136080741882,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_31.wav,1247.553804328229,0.1104465060763889,2229.334513346354,0.4386061728000641,67.73593139648438,-308.155029296875,260.2052307128906,-74.57157897949219,-46.85177230834961,50.65440368652344,-29.47066307067871,-52.61083984375,23.440465927124023,12.407270431518555,-31.773069381713867,2.9540750980377197,20.304000854492188,-15.649744033813477,-6.264608860015869,14.15632152557373,-3.071539878845215,-7.655920028686523,14.56386661529541,4.716320991516113,-5.319747447967529,7.879358768463135,5.793023109436035,-8.389322280883789,0.6464127898216248,8.485697746276855,-2.839586019515991,-0.4956267178058624,5.6085896492004395,-0.3094007670879364,-3.2544806003570557,5.5181884765625,1.6444746255874634,-1.882667064666748,3.3110673427581787,3.613970994949341,-1.0021474361419678,1.6380223035812378,3.2449450492858887,-1.4806708097457886,0.9450206160545349,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_32.wav,1136.019975557114,0.09656213831018519,2159.4512939453125,0.42007091641426086,72.18778991699219,-341.04693603515625,265.5015563964844,-66.79830169677734,-42.00395202636719,52.68680191040039,-27.85260009765625,-49.04487991333008,25.085187911987305,10.941462516784668,-32.16794967651367,3.3861608505249023,20.926542282104492,-14.420654296875,-2.011181354522705,16.96335220336914,-1.388667106628418,-6.613699913024902,16.658939361572266,5.790365219116211,-4.154500484466553,8.791484832763672,6.050586700439453,-7.864458084106445,1.2821680307388306,9.548698425292969,-2.833482503890991,0.21820643544197083,6.137716770172119,1.045313835144043,-3.754373550415039,4.369563579559326,1.2398037910461426,-0.7703846096992493,3.0209176540374756,1.492639183998108,-2.0449326038360596,1.2250257730484009,3.329455852508545,-2.304710865020752,0.9503791928291321,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_33.wav,1184.6576483522886,0.09998236762152778,2173.607381184896,0.3756368160247803,69.11602783203125,-327.6071472167969,255.54940795898438,-67.47447204589844,-45.19252014160156,43.55736541748047,-31.056907653808594,-48.098140716552734,25.970232009887695,12.786711692810059,-25.76581573486328,11.189616203308105,22.795007705688477,-16.538137435913086,-5.7616047859191895,15.466133117675781,-5.706508159637451,-10.272561073303223,15.291850090026855,8.113920211791992,-4.048752307891846,9.462380409240723,8.583991050720215,-7.062047481536865,-2.431424140930176,5.049102306365967,-4.057168483734131,-0.7820885181427002,5.769358158111572,0.3612155616283417,-3.34421443939209,4.142759323120117,2.3484277725219727,0.16566963493824005,3.903299570083618,2.0556585788726807,-1.7888816595077515,1.2629603147506714,2.5255014896392822,-2.3932607173919678,0.14345331490039825,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_34.wav,1245.7680430108423,0.11139820240162036,2256.201171875,0.3799392282962799,67.87374114990234,-328.3675231933594,235.70257568359375,-66.57520294189453,-39.52402877807617,48.28520202636719,-27.37395477294922,-47.635398864746094,23.799177169799805,13.707011222839355,-23.464427947998047,10.898744583129883,23.162012100219727,-15.19412612915039,-5.644819259643555,15.193100929260254,-4.085251808166504,-10.591629981994629,14.545428276062012,8.987485885620117,-3.20862078666687,8.516173362731934,9.919219970703125,-4.589552402496338,-2.1537106037139893,5.060001373291016,-2.0025668144226074,0.7907347083091736,5.995917797088623,1.0738592147827148,-3.7103092670440674,2.9490888118743896,2.9613330364227295,2.2885541915893555,4.356400012969971,1.6082117557525635,-1.5603291988372803,1.4045013189315796,2.1413583755493164,-2.522641897201538,0.2551902234554291,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_35.wav,1306.7031426787364,0.1213672779224537,2316.862996419271,0.36969250440597534,67.09910583496094,-314.0709533691406,242.76174926757812,-72.31824493408203,-41.57793426513672,48.978126525878906,-30.897401809692383,-47.986839294433594,27.04218292236328,8.97130298614502,-33.31948471069336,6.15023136138916,24.049375534057617,-13.80035400390625,-1.4115781784057617,17.419052124023438,-5.5620198249816895,-13.51205062866211,11.723240852355957,3.684170722961426,-6.700799942016602,7.9356770515441895,8.118498802185059,-6.145418643951416,-1.959415316581726,4.284061908721924,-4.80469274520874,2.2472193241119385,8.269246101379395,1.2331316471099854,-3.55318021774292,4.944864273071289,1.2874959707260132,-1.460619568824768,3.3615949153900146,2.192491054534912,-1.3068841695785522,1.9707616567611694,3.644563913345337,-2.286287546157837,1.6600288152694702,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_36.wav,1246.3275053143361,0.11219844111689815,2267.56591796875,0.40082427859306335,69.83211517333984,-330.4770812988281,255.65980529785156,-72.72654724121094,-43.542903900146484,52.35945129394531,-26.41649627685547,-49.10861587524414,23.065202713012695,8.379683494567871,-30.64948272705078,8.416284561157227,22.537717819213867,-17.577951431274414,-5.91810417175293,15.496146202087402,-4.486807346343994,-9.29412841796875,16.148754119873047,6.687856197357178,-5.420426368713379,9.456402778625488,9.101086616516113,-7.721437931060791,-4.156858444213867,4.925396919250488,-2.2456371784210205,2.5437893867492676,7.482259750366211,1.6332639455795288,-2.653768301010132,5.371618747711182,2.595933675765991,-0.7480452656745911,1.429063320159912,0.4200209975242615,-0.7739677429199219,2.5610265731811523,2.452432870864868,-3.1108126640319824,1.324981689453125,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_37.wav,1107.701257701036,0.09290681061921297,2080.894978841146,0.43890947103500366,75.14642333984375,-370.0784606933594,265.937744140625,-62.28986740112305,-37.96659851074219,58.04219055175781,-20.684452056884766,-50.052154541015625,18.436805725097656,11.562353134155273,-24.331491470336914,7.5932698249816895,17.951688766479492,-17.088253021240234,-5.0236382484436035,14.926682472229004,-4.893979072570801,-8.868218421936035,14.806079864501953,5.990151405334473,-3.882314920425415,10.050403594970703,7.777076244354248,-9.308648109436035,-3.9549667835235596,3.0110208988189697,-4.703714847564697,1.121817946434021,8.59813404083252,0.7515038251876831,-2.8096487522125244,6.371388912200928,2.460444688796997,-2.6312148571014404,2.9836978912353516,4.396530628204346,-1.3695802688598633,0.12802886962890625,2.039574146270752,-2.336862325668335,-1.3867262601852417,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_38.wav,1158.9143389870308,0.09838415075231481,2230.6304931640625,0.4547346234321594,71.83740234375,-355.521484375,249.46482849121094,-59.58890914916992,-32.995182037353516,55.24995422363281,-24.46401023864746,-50.88193893432617,21.444101333618164,13.410906791687012,-26.786806106567383,5.899082183837891,20.040048599243164,-16.10834503173828,-7.930145263671875,15.009815216064453,-0.017958464100956917,-4.040973663330078,16.39939308166504,6.160397529602051,-7.363268852233887,5.057225704193115,6.348850727081299,-7.04649019241333,-2.034061908721924,4.945758819580078,-3.5953705310821533,-1.2273188829421997,6.119227886199951,2.0915684700012207,-1.6957367658615112,4.665955543518066,3.1512451171875,0.35922276973724365,2.5058650970458984,1.5774465799331665,-0.9343457221984863,2.4225847721099854,3.440680980682373,-0.04706786200404167,2.212653160095215,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_39.wav,1258.8861201326104,0.11351408781828703,2317.0125325520835,0.42817223072052,73.95955657958984,-357.2876892089844,264.2943115234375,-73.13572692871094,-39.42725372314453,58.703922271728516,-29.455684661865234,-52.68240737915039,26.736825942993164,13.21035385131836,-29.144681930541992,8.020386695861816,21.478994369506836,-20.168737411499023,-6.129465103149414,15.567094802856445,-4.325690269470215,-9.917084693908691,16.17096710205078,6.844418048858643,-3.262955904006958,9.795814514160156,5.404843330383301,-10.261250495910645,-2.231243848800659,7.202202796936035,-3.2212815284729004,1.7439314126968384,5.9691290855407715,-0.45892277359962463,-3.5657174587249756,6.697884559631348,2.5887959003448486,-0.8967995047569275,2.8172504901885986,1.1933804750442505,-2.33621883392334,0.5428733825683594,2.179239273071289,-2.6104111671447754,2.2073237895965576,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_40.wav,1080.7642869858703,0.0893260814525463,2156.9091796875,0.44562041759490967,73.30564880371094,-369.6138000488281,246.32086181640625,-55.21255874633789,-33.44219970703125,51.152767181396484,-19.488279342651367,-41.825260162353516,23.327383041381836,11.489990234375,-25.65506362915039,8.733196258544922,21.695104598999023,-13.48246955871582,-4.552696228027344,16.58430290222168,-3.7197587490081787,-10.24305534362793,13.421278953552246,8.973793983459473,-2.2720115184783936,10.042511940002441,9.60969352722168,-7.86126708984375,-4.874845027923584,4.818163871765137,-0.436238169670105,0.5535467863082886,5.887538433074951,1.1895931959152222,-1.6525686979293823,4.866121768951416,3.0708110332489014,-0.6352896690368652,2.2460994720458984,2.424377202987671,-0.8142605423927307,0.7111775279045105,1.1997864246368408,-1.4380955696105957,1.4590140581130981,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_41.wav,1248.4028311452396,0.11382830584490741,2203.0659993489585,0.43498051166534424,71.34284210205078,-341.4285583496094,257.3874816894531,-72.38255310058594,-41.61878204345703,58.24538803100586,-22.95283317565918,-51.25216293334961,21.51216697692871,12.27812385559082,-28.603933334350586,5.207094669342041,21.678417205810547,-12.997138023376465,-1.560416340827942,17.218257904052734,-2.116593360900879,-8.549351692199707,14.151335716247559,3.5201478004455566,-6.82431697845459,6.141112327575684,5.4353790283203125,-8.751729011535645,-0.4288163483142853,6.969409465789795,-3.73995041847229,-0.11944060772657394,6.4726386070251465,0.6971801519393921,-3.4165937900543213,6.395401477813721,3.0019147396087646,-0.7354270219802856,1.5303457975387573,1.8311864137649536,-2.0670886039733887,1.5549468994140625,1.7471356391906738,-2.5771267414093018,1.3831430673599243,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_42.wav,1197.0775187035276,0.10760498046875,2228.7862141927085,0.44080042839050293,75.66969299316406,-368.2154846191406,270.36614990234375,-69.45655059814453,-40.07012176513672,57.12242126464844,-28.122312545776367,-50.87318801879883,27.761289596557617,13.89334487915039,-31.489253997802734,5.661795616149902,24.671802520751953,-13.913552284240723,-4.46257209777832,15.099708557128906,-2.8726770877838135,-8.776252746582031,15.099164962768555,4.942101955413818,-5.442111492156982,8.7446870803833,8.803637504577637,-6.807799339294434,-2.5459628105163574,6.157358646392822,-1.1422209739685059,2.428269624710083,4.677139759063721,0.2329242080450058,-1.0195645093917847,7.900990962982178,2.6168501377105713,-0.47522416710853577,2.017995834350586,0.7131817936897278,-1.9268962144851685,1.8552322387695312,2.967759847640991,-1.271089792251587,2.7620832920074463,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_43.wav,1228.600609987238,0.1114208080150463,2256.749471028646,0.42952004075050354,70.0860366821289,-336.4466857910156,252.67808532714844,-68.30455780029297,-41.15060043334961,50.84385681152344,-28.35857391357422,-50.665889739990234,24.601415634155273,13.907027244567871,-29.07785415649414,4.14544677734375,20.103967666625977,-14.948249816894531,-4.600543975830078,16.526071548461914,-1.7976698875427246,-7.420211315155029,14.988015174865723,5.776888847351074,-6.163834095001221,7.823030471801758,8.696450233459473,-6.958337783813477,-3.2648584842681885,5.883753299713135,-0.20710965991020203,2.364457368850708,5.864748477935791,0.6855615973472595,-1.460002064704895,5.956072807312012,2.0156991481781006,-1.1143170595169067,2.749852418899536,2.507723093032837,-1.2029603719711304,0.5694946050643921,1.0948630571365356,-2.3901712894439697,1.1971840858459473,negative
246017__felix-blume__bats-screaming-slow-down-16-times-slower-than-original-speed_44.wav,1182.1058478188572,0.10518617983217593,2208.2000732421875,0.4316175580024719,75.98050689697266,-368.24273681640625,272.357666015625,-70.44200897216797,-42.386932373046875,59.41477966308594,-24.892410278320312,-47.54389190673828,29.14505386352539,15.038458824157715,-28.85753631591797,6.450230121612549,21.444326400756836,-15.23379898071289,1.0471272468566895,19.828907012939453,-2.5882482528686523,-9.60556411743164,16.10323143005371,4.771010398864746,-5.0270514488220215,9.950949668884277,8.831594467163086,-8.732393264770508,-3.920919418334961,4.915094375610352,-2.6080737113952637,2.13714337348938,5.453744411468506,0.16121408343315125,-2.379556179046631,5.751155853271484,0.19009004533290863,-2.173649549484253,2.014580249786377,1.6016229391098022,-1.1263337135314941,1.4711252450942993,1.7932391166687012,-2.662741184234619,1.8745325803756714,negative
